OJEU01000053.1,Uncertain - plasmid or chromosomal,7490,+,2.36,rve rve
OJEU01000064.1,Uncertain - plasmid or chromosomal,6999,+,2.36,rve rve
OJEU01000069.1,Uncertain - plasmid or chromosomal,6833,+,2.36,rve rve
OJEU01000126.1,Uncertain - viral or bacterial,4962,+,-1.98,rve
OJEU01000580.1,Uncertain - viral or bacterial,2303,+,--
OJEU01000636.1,Uncertain - viral or bacterial,2199,+,--
OJEU01000717.1,Uncertain - viral or bacterial,2067,+,--
OJEU01000754.1,Uncertain - viral or bacterial,2017,+,--
OJEU01000788.1,Uncertain - viral or bacterial,1973,+,--
OJEU01000984.1,Uncertain - viral or bacterial,1762,+,--
OJEU01001056.1,Uncertain - viral or bacterial,1697,+,--
OJEU01001189.1,Uncertain - viral or bacterial,1577,+,--
OJEU01001393.1,Uncertain - viral or bacterial,1447,+,--
OJEU01001418.1,Uncertain - viral or bacterial,1429,+,--
OJEU01001592.1,Uncertain - viral or bacterial,1342,+,--
OJEU01001594.1,Uncertain - viral or bacterial,1342,+,--
OJEU01001615.1,Uncertain - viral or bacterial,1331,+,--
OJEU01001721.1,Uncertain - viral or bacterial,1277,+,--
OJEU01001758.1,Uncertain - viral or bacterial,1263,+,--
OJEU01001848.1,Uncertain - viral or bacterial,1224,+,--
OJEU01001889.1,Uncertain - viral or bacterial,1206,+,--
OJEU01002113.1,Uncertain - viral or bacterial,1132,+,--
OJEU01002187.1,Uncertain - viral or bacterial,1111,+,--
OJEU01002400.1,Uncertain - viral or bacterial,1055,+,--
OJEU01002792.1,Uncertain - viral or bacterial,964,+,--
OJEU01003000.1,Uncertain - viral or bacterial,923,+,--
OJEU01003097.1,Uncertain - viral or bacterial,907,+,--
OJEU01003147.1,Uncertain - viral or bacterial,898,+,--
OJEU01003217.1,Uncertain - plasmid or chromosomal,890,+,-0.71,MmgE_PrpD DUF2889
OJEU01003779.1,Uncertain - viral or bacterial,811,+,--
OJEU01004072.1,Uncertain - viral or bacterial,775,+,--
OJEU01004374.1,Uncertain - viral or bacterial,745,+,--
OJEU01004518.1,Uncertain - viral or bacterial,732,+,--
OJEU01004772.1,Uncertain - viral or bacterial,712,+,--
OJEU01004950.1,Uncertain - viral or bacterial,694,+,--
OJEU01004969.1,Uncertain - viral or bacterial,693,+,--
OJEU01005931.1,Uncertain - viral or bacterial,633,+,--
OJEU01006060.1,Uncertain - viral or bacterial,626,+,--
OJEU01006152.1,Uncertain - viral or bacterial,621,+,--
OJEU01006168.1,Uncertain - viral or bacterial,620,+,--
OJEU01006226.1,Uncertain - viral or bacterial,618,+,--
OJEU01006319.1,Uncertain - viral or bacterial,613,+,--
OJEU01006452.1,Uncertain - viral or bacterial,606,+,--
OJEU01006610.1,Uncertain - viral or bacterial,598,+,--
OJEU01006710.1,Uncertain - viral or bacterial,594,+,--
OJEU01006742.1,Uncertain - viral or bacterial,593,+,--
OJEU01006882.1,Uncertain - viral or bacterial,587,+,--
OJEU01007040.1,Uncertain - viral or bacterial,581,+,--
OJEU01007270.1,Uncertain - viral or bacterial,572,+,--
OJEU01007442.1,Uncertain - viral or bacterial,565,+,--
OJEU01008017.1,Uncertain - viral or bacterial,542,+,--
OJEU01008214.1,Uncertain - viral or bacterial,535,+,--
OJEU01008299.1,Uncertain - viral or bacterial,532,+,--
OJEU01008329.1,Uncertain - viral or bacterial,531,+,--
OJEU01008392.1,Uncertain - viral or bacterial,528,+,--
OJEU01008590.1,Uncertain - viral or bacterial,521,+,--
OJEU01008710.1,Uncertain - viral or bacterial,517,+,--
OJEU01008815.1,Uncertain - viral or bacterial,514,+,--
OJEU01009109.1,Uncertain - viral or bacterial,504,+,--
