OJDJ01000026.1,Uncertain - viral or bacterial,6925,+,--
OJDJ01000060.1,Virus,5441,+,26.56,Phage_F Phage_F Phage_GPA
OJDJ01000873.1,Uncertain - viral or bacterial,2329,+,--
OJDJ01000891.1,Uncertain - viral or bacterial,2323,+,--
OJDJ01001494.1,Uncertain - viral or bacterial,1988,+,--
OJDJ01001558.1,Uncertain - viral or bacterial,1963,+,--
OJDJ01001588.1,Uncertain - viral or bacterial,1954,+,--
OJDJ01002005.1,Uncertain - viral or bacterial,1813,+,--
OJDJ01002052.1,Uncertain - plasmid or chromosomal,1791,+,-0.20,FAD_binding_3 FAD_binding_3
OJDJ01002227.1,Uncertain - viral or bacterial,1741,+,--
OJDJ01002388.1,Uncertain - viral or bacterial,1699,+,--
OJDJ01002443.1,Uncertain - viral or bacterial,1687,+,--
OJDJ01002618.1,Uncertain - viral or bacterial,1645,+,--
OJDJ01002776.1,Uncertain - viral or bacterial,1612,+,--
OJDJ01002932.1,Uncertain - viral or bacterial,1579,+,--
OJDJ01002968.1,Uncertain - viral or bacterial,1573,+,--
OJDJ01002995.1,Uncertain - viral or bacterial,1570,+,--
OJDJ01003224.1,Uncertain - viral or bacterial,1528,+,--
OJDJ01003873.1,Uncertain - viral or bacterial,1432,+,--
OJDJ01004032.1,Uncertain - viral or bacterial,1408,+,--
OJDJ01004227.1,Uncertain - viral or bacterial,1383,+,--
OJDJ01004294.1,Uncertain - viral or bacterial,1373,+,-0.11,DnaJ
OJDJ01004475.1,Uncertain - viral or bacterial,1348,+,--
OJDJ01004644.1,Uncertain - viral or bacterial,1327,+,--
OJDJ01004835.1,Uncertain - viral or bacterial,1306,+,--
OJDJ01004857.1,Uncertain - viral or bacterial,1303,+,--
OJDJ01005075.1,Uncertain - viral or bacterial,1281,+,--
OJDJ01005083.1,Uncertain - viral or bacterial,1279,+,--
OJDJ01005086.1,Uncertain - viral or bacterial,1279,+,--
OJDJ01005293.1,Uncertain - viral or bacterial,1261,+,--
OJDJ01005368.1,Uncertain - viral or bacterial,1252,+,--
OJDJ01005435.1,Uncertain - viral or bacterial,1246,+,--
OJDJ01005599.1,Uncertain - viral or bacterial,1231,+,--
OJDJ01005854.1,Uncertain - plasmid or chromosomal,1207,+,-1.02,Flagellin_N Flagellin_C
