OJHB01000259.1,Uncertain - viral or bacterial,9754,+,-1.98,rve
OJHB01000277.1,Uncertain - viral or bacterial,9179,+,-1.98,rve
OJHB01000281.1,Uncertain - viral or bacterial,9118,+,-1.13,RVT_1 rve
OJHB01000299.1,Uncertain - viral or bacterial,8858,+,--
OJHB01000422.1,Uncertain - viral or bacterial,6920,+,-1.98,rve
OJHB01000433.1,Uncertain - viral or bacterial,6747,+,-1.98,rve
OJHB01000469.1,Uncertain - viral or bacterial,6427,+,-1.98,rve
OJHB01000620.1,Uncertain - viral or bacterial,5445,+,--
OJHB01001966.1,Chromosome,2344,+,-6.92,Ribosom_S12_S23 Ribosomal_S7
OJHB01002027.1,Uncertain - viral or bacterial,2302,+,--
OJHB01002751.1,Uncertain - viral or bacterial,1891,+,--
OJHB01002964.1,Uncertain - viral or bacterial,1795,+,--
OJHB01003230.1,Uncertain - viral or bacterial,1687,+,--
OJHB01003234.1,Uncertain - viral or bacterial,1687,+,--
OJHB01003503.1,Uncertain - viral or bacterial,1597,+,--
OJHB01003591.1,Uncertain - viral or bacterial,1573,+,--
OJHB01004349.1,Uncertain - viral or bacterial,1383,+,--
OJHB01004543.1,Uncertain - viral or bacterial,1345,+,--
OJHB01004961.1,Uncertain - viral or bacterial,1267,+,--
OJHB01005118.1,Uncertain - viral or bacterial,1241,+,--
OJHB01005342.1,Uncertain - viral or bacterial,1207,+,--
OJHB01005434.1,Uncertain - viral or bacterial,1192,+,--
OJHB01005526.1,Uncertain - viral or bacterial,1181,+,--
OJHB01005736.1,Uncertain - viral or bacterial,1155,+,--
OJHB01006095.1,Uncertain - viral or bacterial,1111,+,--
OJHB01006632.1,Uncertain - viral or bacterial,1048,+,--
OJHB01006686.1,Uncertain - plasmid or chromosomal,1043,+,0.08,HlyD_3 HTH_11
OJHB01008050.1,Uncertain - viral or bacterial,925,+,--
OJHB01008082.1,Uncertain - viral or bacterial,922,+,--
OJHB01008083.1,Uncertain - viral or bacterial,922,+,--
OJHB01008226.1,Uncertain - viral or bacterial,913,+,--
OJHB01008571.1,Uncertain - viral or bacterial,888,+,--
OJHB01008980.1,Uncertain - viral or bacterial,865,+,--
OJHB01009020.1,Uncertain - viral or bacterial,862,+,--
OJHB01009040.1,Uncertain - viral or bacterial,860,+,--
OJHB01009089.1,Uncertain - viral or bacterial,857,+,--
OJHB01009144.1,Uncertain - viral or bacterial,853,+,--
OJHB01009425.1,Uncertain - viral or bacterial,837,+,--
OJHB01009567.1,Uncertain - viral or bacterial,828,+,--
OJHB01009624.1,Uncertain - viral or bacterial,825,+,--
OJHB01009665.1,Uncertain - viral or bacterial,823,+,--
OJHB01009795.1,Uncertain - viral or bacterial,817,+,--
OJHB01010019.1,Uncertain - viral or bacterial,805,+,--
OJHB01010442.1,Uncertain - viral or bacterial,785,+,--
OJHB01010469.1,Uncertain - viral or bacterial,784,+,--
OJHB01010519.1,Uncertain - viral or bacterial,781,+,--
OJHB01011059.1,Uncertain - viral or bacterial,757,+,--
OJHB01011584.1,Uncertain - viral or bacterial,735,+,--
OJHB01012011.1,Uncertain - viral or bacterial,718,+,--
