OJHX01001265.1,Uncertain - viral or bacterial,928,+,--
OJHX01001080.1,Uncertain - viral or bacterial,1008,+,--
OJHX01003583.1,Uncertain - viral or bacterial,517,+,--
OJHX01003465.1,Uncertain - viral or bacterial,529,+,--
OJHX01003096.1,Uncertain - viral or bacterial,572,+,--
OJHX01000506.1,Uncertain - viral or bacterial,1536,+,--
OJHX01002892.1,Uncertain - viral or bacterial,593,+,--
OJHX01001258.1,Uncertain - viral or bacterial,932,+,--
OJHX01001349.1,Uncertain - viral or bacterial,890,+,--
OJHX01002607.1,Uncertain - viral or bacterial,624,+,--
OJHX01003610.1,Uncertain - viral or bacterial,514,+,--
OJHX01002405.1,Uncertain - viral or bacterial,652,+,--
OJHX01000495.1,Uncertain - viral or bacterial,1557,+,--
OJHX01001577.1,Uncertain - viral or bacterial,823,+,--
OJHX01002620.1,Uncertain - viral or bacterial,622,+,--
OJHX01002350.1,Uncertain - viral or bacterial,660,+,--
OJHX01002404.1,Uncertain - viral or bacterial,652,+,--
OJHX01003425.1,Uncertain - viral or bacterial,534,+,--
OJHX01002761.1,Uncertain - viral or bacterial,606,+,--
OJHX01002770.1,Uncertain - viral or bacterial,605,+,--
OJHX01003236.1,Uncertain - viral or bacterial,559,+,--
OJHX01003288.1,Uncertain - viral or bacterial,552,+,--
OJHX01003496.1,Uncertain - viral or bacterial,526,+,--
OJHX01002751.1,Uncertain - viral or bacterial,608,+,--
OJHX01002601.1,Uncertain - viral or bacterial,625,+,--
OJHX01003633.1,Uncertain - viral or bacterial,511,+,--
OJHX01003647.1,Uncertain - viral or bacterial,510,+,--
