OLGW01001491.1,Uncertain - viral or bacterial,1792,+,--
OLGW01001663.1,Uncertain - viral or bacterial,1681,+,--
OLGW01002155.1,Uncertain - viral or bacterial,1446,+,--
OLGW01002418.1,Uncertain - viral or bacterial,1345,+,--
OLGW01002680.1,Uncertain - viral or bacterial,1264,+,--
OLGW01002884.1,Uncertain - viral or bacterial,1206,+,--
OLGW01002924.1,Uncertain - viral or bacterial,1192,+,--
OLGW01002962.1,Uncertain - viral or bacterial,1182,+,--
OLGW01003797.1,Uncertain - viral or bacterial,1006,+,--
OLGW01003983.1,Uncertain - viral or bacterial,975,+,--
OLGW01004057.1,Uncertain - viral or bacterial,967,+,--
OLGW01004165.1,Uncertain - viral or bacterial,950,+,--
OLGW01004348.1,Uncertain - viral or bacterial,925,+,--
OLGW01004371.1,Uncertain - viral or bacterial,922,+,--
OLGW01004399.1,Uncertain - viral or bacterial,919,+,--
OLGW01004465.1,Uncertain - viral or bacterial,910,+,--
OLGW01004570.1,Uncertain - viral or bacterial,898,+,--
OLGW01004992.1,Uncertain - viral or bacterial,847,+,--
OLGW01005180.1,Uncertain - viral or bacterial,826,+,--
OLGW01005226.1,Uncertain - viral or bacterial,822,+,--
OLGW01005955.1,Uncertain - viral or bacterial,756,+,--
OLGW01006427.1,Uncertain - viral or bacterial,718,+,--
OLGW01006575.1,Uncertain - viral or bacterial,708,+,--
OLGW01007135.1,Uncertain - viral or bacterial,671,+,--
OLGW01007334.1,Uncertain - viral or bacterial,660,+,--
OLGW01007639.1,Uncertain - viral or bacterial,642,+,--
OLGW01008008.1,Uncertain - viral or bacterial,623,+,--
OLGW01008236.1,Uncertain - viral or bacterial,613,+,--
OLGW01008928.1,Uncertain - viral or bacterial,583,+,--
OLGW01008953.1,Uncertain - viral or bacterial,582,+,--
OLGW01009155.1,Uncertain - viral or bacterial,575,+,--
OLGW01009837.1,Uncertain - viral or bacterial,549,+,--
OLGW01009838.1,Uncertain - viral or bacterial,549,+,--
OLGW01010063.1,Uncertain - viral or bacterial,538,+,--
OLGW01010084.1,Uncertain - viral or bacterial,537,+,--
OLGW01010208.1,Uncertain - viral or bacterial,532,+,--
OLGW01010363.1,Uncertain - viral or bacterial,526,+,--
OLGW01010434.1,Uncertain - viral or bacterial,523,+,--
OLGW01010441.1,Uncertain - viral or bacterial,523,+,--
OLGW01010589.1,Uncertain - viral or bacterial,517,+,--
