OWNM01000261.1,Virus,5441,+,28.99,Phage_GPA Phage_F Phage_F Phage_GPA
OWNM01001892.1,Uncertain - viral or bacterial,2572,+,--
OWNM01001897.1,Uncertain - viral or bacterial,2569,+,--
OWNM01001900.1,Uncertain - viral or bacterial,2566,+,--
OWNM01001984.1,Uncertain - viral or bacterial,2521,+,--
OWNM01001994.1,Uncertain - viral or bacterial,2517,+,--
OWNM01002251.1,Uncertain - viral or bacterial,2410,+,--
OWNM01002269.1,Uncertain - viral or bacterial,2405,+,-1.61,RRM_1
OWNM01002475.1,Uncertain - viral or bacterial,2335,+,--
OWNM01002603.1,Uncertain - viral or bacterial,2294,+,--
OWNM01002748.1,Uncertain - viral or bacterial,2257,+,--
OWNM01002853.1,Uncertain - viral or bacterial,2233,+,--
OWNM01004115.1,Uncertain - viral or bacterial,1957,+,--
OWNM01004242.1,Uncertain - viral or bacterial,1936,+,--
OWNM01004258.1,Uncertain - viral or bacterial,1933,+,--
OWNM01004468.1,Uncertain - viral or bacterial,1891,+,--
OWNM01004728.1,Uncertain - viral or bacterial,1849,+,--
OWNM01004933.1,Uncertain - viral or bacterial,1819,+,--
OWNM01005035.1,Uncertain - viral or bacterial,1804,+,--
OWNM01005189.1,Uncertain - viral or bacterial,1783,+,--
OWNM01005437.1,Uncertain - viral or bacterial,1750,+,--
OWNM01005556.1,Uncertain - viral or bacterial,1735,+,--
OWNM01005646.1,Uncertain - viral or bacterial,1723,+,--
OWNM01005673.1,Uncertain - viral or bacterial,1720,+,--
OWNM01005792.1,Uncertain - viral or bacterial,1705,+,--
OWNM01005794.1,Uncertain - viral or bacterial,1705,+,--
OWNM01005814.1,Uncertain - viral or bacterial,1702,+,--
OWNM01005844.1,Uncertain - viral or bacterial,1699,+,--
OWNM01005896.1,Uncertain - viral or bacterial,1693,+,--
OWNM01006019.1,Uncertain - viral or bacterial,1678,+,--
OWNM01006112.1,Uncertain - viral or bacterial,1666,+,--
OWNM01006227.1,Uncertain - viral or bacterial,1651,+,--
OWNM01006359.1,Uncertain - viral or bacterial,1636,+,--
OWNM01006766.1,Uncertain - viral or bacterial,1597,+,--
OWNM01006767.1,Uncertain - viral or bacterial,1597,+,--
OWNM01006854.1,Uncertain - viral or bacterial,1589,+,0.47,fn3 fn3 fn3 fn3
OWNM01006866.1,Uncertain - viral or bacterial,1588,+,--
OWNM01006987.1,Uncertain - viral or bacterial,1576,+,--
OWNM01007051.1,Uncertain - viral or bacterial,1570,+,--
OWNM01007052.1,Uncertain - viral or bacterial,1570,+,--
OWNM01007287.1,Uncertain - viral or bacterial,1549,+,--
OWNM01007520.1,Uncertain - viral or bacterial,1530,+,--
OWNM01007534.1,Uncertain - viral or bacterial,1528,+,--
OWNM01007843.1,Uncertain - viral or bacterial,1504,+,--
OWNM01008217.1,Uncertain - viral or bacterial,1474,+,--
OWNM01008223.1,Uncertain - viral or bacterial,1474,+,--
OWNM01008260.1,Uncertain - viral or bacterial,1471,+,--
OWNM01008379.1,Uncertain - viral or bacterial,1462,+,--
OWNM01008455.1,Uncertain - viral or bacterial,1456,+,--
OWNM01008627.1,Uncertain - viral or bacterial,1444,+,--
OWNM01009062.1,Uncertain - viral or bacterial,1417,+,--
