OJIR01000186.1,Chromosome,21815,+,-21.79,Peripla_BP_1 LacI SBP_bac_1 BPD_transp_1 BPD_transp_1 adh_short_C2 HTH_18 Mannitol_dh_C Mannitol_dh PfkB G6PD_C G6PD_N ILVD_EDD Gp_dh_C Gp_dh_N TPP_enzyme_N TPP_enzyme_M TPP_enzyme_C PTA_PTB Aldolase PGI ALS_ss_C ACT_5 ACT TPP_enzyme_N TPP_enzyme_C TPP_enzyme_M ABC_tran TOBE_2
OJIR01000787.1,Plasmid,9365,+,10.24,PemK_toxin Rep_3 CbiA DDE_Tnp_1
OJIR01001570.1,Plasmid,5917,+,9.45,MobA_MobL HdeA RPA ParE_toxin ParD_antitoxin
OJIR01001602.1,Uncertain - viral or bacterial,5843,+,-1.98,rve
OJIR01002432.1,Uncertain - viral or bacterial,4454,+,--
OJIR01002716.1,Uncertain - viral or bacterial,4114,+,--
OJIR01003381.1,Uncertain - viral or bacterial,3519,+,-1.57,Abhydrolase_1 Beta-lactamase
OJIR01004226.1,Virus,2998,+,5.10,HNH_3
OJIR01004498.1,Uncertain - viral or bacterial,2857,+,--
OJIR01005607.1,Plasmid,2453,+,4.29,Phage_integrase HipA_C Couple_hipA HTH_31
OJIR01009220.1,Uncertain - viral or bacterial,1715,+,--
OJIR01009536.1,Uncertain - viral or bacterial,1674,+,--
OJIR01010323.1,Uncertain - viral or bacterial,1579,+,--
OJIR01011198.1,Uncertain - viral or bacterial,1491,+,--
OJIR01011320.1,Uncertain - viral or bacterial,1480,+,--
OJIR01012905.1,Uncertain - viral or bacterial,1345,+,--
OJIR01013801.1,Uncertain - plasmid or chromosomal,1281,+,-1.10,LCM
OJIR01015145.1,Plasmid,1197,+,6.96,MerR_1 MerB HTH_15
OJIR01015510.1,Uncertain - viral or bacterial,1175,+,1.13,HTH_19
OJIR01015804.1,Uncertain - viral or bacterial,1159,+,--
OJIR01017037.1,Uncertain - viral or bacterial,1096,+,--
OJIR01017497.1,Uncertain - plasmid or chromosomal,1074,+,-1.02,Flagellin_N Flagellin_C
OJIR01020416.1,Uncertain - viral or bacterial,953,+,--
OJIR01021212.1,Uncertain - viral or bacterial,925,+,--
OJIR01021213.1,Uncertain - viral or bacterial,925,+,--
OJIR01021717.1,Uncertain - viral or bacterial,907,+,--
OJIR01022131.1,Uncertain - viral or bacterial,895,+,--
OJIR01025611.1,Uncertain - viral or bacterial,802,+,--
OJIR01025896.1,Uncertain - plasmid or chromosomal,795,+,-0.14,Hydrolase
OJIR01026503.1,Uncertain - viral or bacterial,780,+,--
OJIR01026991.1,Uncertain - viral or bacterial,769,+,--
OJIR01027651.1,Uncertain - viral or bacterial,755,+,--
OJIR01028290.1,Uncertain - viral or bacterial,742,+,--
OJIR01028431.1,Uncertain - viral or bacterial,739,+,--
OJIR01029593.1,Uncertain - viral or bacterial,716,+,--
OJIR01031998.1,Uncertain - viral or bacterial,673,+,--
OJIR01033372.1,Uncertain - viral or bacterial,652,+,--
OJIR01034714.1,Uncertain - viral or bacterial,632,+,--
OJIR01034758.1,Uncertain - viral or bacterial,631,+,--
OJIR01034838.1,Uncertain - viral or bacterial,630,+,--
OJIR01035946.1,Uncertain - viral or bacterial,615,+,--
OJIR01036173.1,Uncertain - viral or bacterial,612,+,--
OJIR01036535.1,Uncertain - viral or bacterial,607,+,--
OJIR01037915.1,Uncertain - viral or bacterial,589,+,--
OJIR01039405.1,Uncertain - viral or bacterial,571,+,--
OJIR01040267.1,Uncertain - viral or bacterial,561,+,--
OJIR01041180.1,Uncertain - viral or bacterial,545,+,--
OJIR01042708.1,Uncertain - viral or bacterial,519,+,--
OJIR01042839.1,Uncertain - viral or bacterial,517,+,--
OJIR01043030.1,Uncertain - viral or bacterial,514,+,--
OJIR01043032.1,Uncertain - viral or bacterial,514,+,--
OJIR01043568.1,Uncertain - viral or bacterial,506,+,--
OJIR01043611.1,Uncertain - viral or bacterial,506,+,--
OJIR01043675.1,Uncertain - viral or bacterial,505,+,--
OJIR01043885.1,Uncertain - viral or bacterial,502,+,--
