OJDE01004669.1,Uncertain - viral or bacterial,502,+,--
OJDE01004067.1,Uncertain - viral or bacterial,541,+,--
OJDE01000005.1,Plasmid,8227,+,7.24,Peripla_BP_3 LacI MMR_HSR1 Beta-lactamase2 Rop DNA_pol_A DNA_pol_A_exo1
OJDE01001243.1,Uncertain - viral or bacterial,952,+,--
OJDE01002810.1,Uncertain - viral or bacterial,644,+,2.54,Collar
OJDE01004074.1,Uncertain - viral or bacterial,541,+,--
OJDE01004104.1,Uncertain - viral or bacterial,539,+,--
OJDE01003847.1,Uncertain - plasmid or chromosomal,559,+,-0.61,Flagellin_N
OJDE01000034.1,Virus,5441,+,28.99,Phage_GPA Phage_F Phage_F Phage_GPA
OJDE01004069.1,Uncertain - viral or bacterial,541,+,--
OJDE01003380.1,Uncertain - viral or bacterial,591,+,2.54,Collar
OJDE01002030.1,Uncertain - viral or bacterial,754,+,--
OJDE01002222.1,Uncertain - viral or bacterial,721,+,--
