OMOM01000548.1,Plasmid,17980,+,18.35,DNA_methylase DNA_methylase Vsr Resolvase HTH_7 HTH_28 MobA_MobL Abi_C CbiA RPA HTH_36
OMOM01001152.1,Plasmid,7104,+,17.18,PemK_toxin Chrome_Resist Rhodanese Chromate_transp Chromate_transp RepL MobA_MobL
OMOM01001249.1,Plasmid,6433,+,14.70,ParE_toxin RHH_1 RPA HTH_17 MobA_MobL MobA_MobL
OMOM01002190.1,Plasmid,3014,+,3.14,NTase_sub_bind NTP_transf_2
OMOM01002345.1,Uncertain - plasmid or chromosomal,2751,+,0.91,EAL GGDEF Y1_Tnp
OMOM01003599.1,Plasmid,1743,+,5.73,Rep_1
OMOM01004023.1,Uncertain - viral or bacterial,1567,+,--
OMOM01005039.1,Uncertain - viral or bacterial,1273,+,--
OMOM01005251.1,Uncertain - viral or bacterial,1231,+,--
OMOM01005324.1,Uncertain - viral or bacterial,1219,+,--
OMOM01006685.1,Uncertain - viral or bacterial,1015,+,--
OMOM01007066.1,Uncertain - viral or bacterial,971,+,--
OMOM01007609.1,Uncertain - viral or bacterial,916,+,--
OMOM01008355.1,Uncertain - viral or bacterial,856,+,--
OMOM01010787.1,Uncertain - viral or bacterial,712,+,--
OMOM01011023.1,Uncertain - viral or bacterial,702,+,--
OMOM01011309.1,Uncertain - viral or bacterial,690,+,--
OMOM01011685.1,Uncertain - viral or bacterial,676,+,--
OMOM01014033.1,Uncertain - viral or bacterial,597,+,--
OMOM01015031.1,Uncertain - viral or bacterial,568,+,--
OMOM01015368.1,Uncertain - viral or bacterial,559,+,--
OMOM01015810.1,Uncertain - plasmid or chromosomal,539,+,-0.18,Plug
