OLHV01003276.1,Uncertain - viral or bacterial,2507,+,--
OLHV01003545.1,Uncertain - viral or bacterial,2339,+,--
OLHV01004205.1,Uncertain - plasmid or chromosomal,1986,+,1.74,HTH_Tnp_1
OLHV01005160.1,Chromosome,1642,+,-5.01,Phe_tRNA-synt_N
OLHV01005674.1,Uncertain - viral or bacterial,1503,+,--
OLHV01006707.1,Uncertain - viral or bacterial,1260,+,--
OLHV01008425.1,Uncertain - viral or bacterial,988,+,--
OLHV01013101.1,Uncertain - viral or bacterial,646,+,--
OLHV01013405.1,Uncertain - plasmid or chromosomal,633,+,0.36,EAL EAL
OLHV01014333.1,Uncertain - plasmid or chromosomal,600,+,1.23,BPD_transp_1 BPD_transp_1
OLHV01015133.1,Uncertain - viral or bacterial,574,+,--
OLHV01015329.1,Uncertain - viral or bacterial,568,+,--
OLHV01015830.1,Uncertain - viral or bacterial,549,+,--
OLHV01016125.1,Uncertain - viral or bacterial,534,+,--
OLHV01016389.1,Uncertain - viral or bacterial,523,+,--
