OJHV01000071.1,Virus,5441,+,28.99,Phage_F Phage_F Phage_GPA Phage_GPA
OJHV01001270.1,Uncertain - viral or bacterial,1735,+,--
OJHV01001421.1,Uncertain - viral or bacterial,1639,+,--
OJHV01001653.1,Uncertain - viral or bacterial,1513,+,--
OJHV01003684.1,Uncertain - viral or bacterial,960,+,--
OJHV01003727.1,Uncertain - viral or bacterial,953,+,-1.98,rve
OJHV01005329.1,Uncertain - viral or bacterial,769,+,--
OJHV01005621.1,Uncertain - viral or bacterial,745,+,--
OJHV01005940.1,Uncertain - viral or bacterial,721,+,--
OJHV01005941.1,Uncertain - viral or bacterial,721,+,--
OJHV01006862.1,Uncertain - viral or bacterial,658,+,--
OJHV01009018.1,Uncertain - plasmid or chromosomal,527,+,-0.92,Lipoprotein_9
OJHV01009034.1,Uncertain - viral or bacterial,523,+,--
OJHV01009067.1,Uncertain - viral or bacterial,517,+,--
OJHV01009114.1,Uncertain - viral or bacterial,509,+,--
