OJFL01002314.1,Uncertain - viral or bacterial,5545,+,-1.98,rve
OJFL01002405.1,Virus,5365,+,11.42,zf-CCHC
OJFL01002836.1,Uncertain - viral or bacterial,4549,+,--
OJFL01003018.1,Uncertain - plasmid or chromosomal,4326,+,-0.65,DUF5011 DUF5011 DUF5011
OJFL01003605.1,Plasmid,3704,+,15.17,Relaxase MobC Replicase PriCT_1 HTH_23
OJFL01006087.1,Uncertain - viral or bacterial,2339,+,--
OJFL01006159.1,Uncertain - plasmid or chromosomal,2319,+,-0.98,Hpt
OJFL01006283.1,Uncertain - viral or bacterial,2274,+,--
OJFL01008825.1,Plasmid,1743,+,5.73,Rep_1
OJFL01010088.1,Uncertain - viral or bacterial,1579,+,--
OJFL01011807.1,Uncertain - viral or bacterial,1408,+,--
OJFL01012161.1,Uncertain - viral or bacterial,1379,+,--
OJFL01013044.1,Uncertain - viral or bacterial,1312,+,--
OJFL01013792.1,Uncertain - plasmid or chromosomal,1262,+,0.42,RHS_repeat
OJFL01014243.1,Uncertain - viral or bacterial,1234,+,--
OJFL01014765.1,Uncertain - viral or bacterial,1203,+,--
OJFL01014895.1,Uncertain - viral or bacterial,1196,+,--
OJFL01015758.1,Uncertain - viral or bacterial,1150,+,--
OJFL01017735.1,Uncertain - viral or bacterial,1057,+,--
OJFL01018956.1,Uncertain - viral or bacterial,1010,+,--
OJFL01019095.1,Uncertain - viral or bacterial,1005,+,--
OJFL01019249.1,Virus,1000,+,6.73,Ank_5 Ank
OJFL01020888.1,Uncertain - viral or bacterial,946,+,--
OJFL01022358.1,Uncertain - viral or bacterial,904,+,--
OJFL01022711.1,Uncertain - viral or bacterial,895,+,--
OJFL01023404.1,Uncertain - viral or bacterial,877,+,--
OJFL01024583.1,Uncertain - viral or bacterial,847,+,--
OJFL01026286.1,Uncertain - viral or bacterial,809,+,-1.30,N_methyl N_methyl
OJFL01026330.1,Uncertain - viral or bacterial,808,+,--
OJFL01027164.1,Uncertain - viral or bacterial,792,+,--
OJFL01028059.1,Uncertain - viral or bacterial,775,+,--
OJFL01028089.1,Uncertain - viral or bacterial,775,+,--
OJFL01028399.1,Uncertain - viral or bacterial,769,+,--
OJFL01029859.1,Uncertain - viral or bacterial,744,+,2.23,PDDEXK_3
OJFL01030247.1,Uncertain - viral or bacterial,738,+,--
OJFL01030370.1,Uncertain - viral or bacterial,736,+,--
OJFL01031044.1,Uncertain - viral or bacterial,726,+,--
OJFL01032193.1,Uncertain - viral or bacterial,709,+,--
OJFL01033507.1,Uncertain - viral or bacterial,691,+,--
OJFL01034109.1,Uncertain - viral or bacterial,682,+,--
OJFL01035802.1,Uncertain - viral or bacterial,661,+,--
OJFL01036067.1,Uncertain - viral or bacterial,657,+,--
OJFL01036627.1,Uncertain - plasmid or chromosomal,651,+,-0.78,DUF559
OJFL01037771.1,Uncertain - viral or bacterial,637,+,--
OJFL01039725.1,Uncertain - viral or bacterial,616,+,--
OJFL01040306.1,Uncertain - viral or bacterial,611,+,--
OJFL01041624.1,Uncertain - viral or bacterial,597,+,--
OJFL01041873.1,Uncertain - viral or bacterial,595,+,--
OJFL01041923.1,Uncertain - viral or bacterial,594,+,--
OJFL01042866.1,Uncertain - viral or bacterial,585,+,--
OJFL01043792.1,Uncertain - viral or bacterial,577,+,--
OJFL01044029.1,Uncertain - viral or bacterial,574,+,--
OJFL01044745.1,Uncertain - viral or bacterial,568,+,--
OJFL01045729.1,Uncertain - viral or bacterial,559,+,--
OJFL01045989.1,Uncertain - viral or bacterial,556,+,--
OJFL01046233.1,Uncertain - viral or bacterial,550,+,--
OJFL01046235.1,Uncertain - viral or bacterial,550,+,--
OJFL01046393.1,Uncertain - viral or bacterial,547,+,--
OJFL01046602.1,Uncertain - viral or bacterial,542,+,--
OJFL01046635.1,Uncertain - viral or bacterial,541,+,--
OJFL01047174.1,Uncertain - viral or bacterial,529,+,--
OJFL01047294.1,Uncertain - viral or bacterial,527,+,--
OJFL01047488.1,Uncertain - viral or bacterial,523,+,--
OJFL01047631.1,Uncertain - viral or bacterial,520,+,--
OJFL01048421.1,Uncertain - viral or bacterial,505,+,--
OJFL01048539.1,Uncertain - viral or bacterial,502,+,--
