OJHT01000854.1,Uncertain - viral or bacterial,1680,+,--
OJHT01000982.1,Virus,1547,+,20.91,Ank_2 Ank_5 Ank_4 Ank Ank_3 Ank_3
OJHT01001879.1,Uncertain - viral or bacterial,1103,+,--
OJHT01002099.1,Uncertain - viral or bacterial,1043,+,--
OJHT01002622.1,Uncertain - viral or bacterial,925,+,--
OJHT01003173.1,Uncertain - viral or bacterial,837,+,--
OJHT01003179.1,Uncertain - viral or bacterial,837,+,--
OJHT01003276.1,Uncertain - viral or bacterial,825,+,--
OJHT01003488.1,Uncertain - viral or bacterial,793,+,--
OJHT01003662.1,Uncertain - viral or bacterial,771,+,--
OJHT01004601.1,Uncertain - viral or bacterial,686,+,--
OJHT01005013.1,Uncertain - viral or bacterial,658,+,--
OJHT01005227.1,Uncertain - viral or bacterial,643,+,--
OJHT01005356.1,Uncertain - viral or bacterial,635,+,--
OJHT01005557.1,Uncertain - viral or bacterial,623,+,--
OJHT01005561.1,Uncertain - viral or bacterial,622,+,--
OJHT01006518.1,Uncertain - viral or bacterial,571,+,--
OJHT01006920.1,Uncertain - viral or bacterial,551,+,--
OJHT01007093.1,Uncertain - viral or bacterial,542,+,--
OJHT01007514.1,Uncertain - viral or bacterial,522,+,--
OJHT01007625.1,Uncertain - viral or bacterial,517,+,--
OJHT01007720.1,Uncertain - viral or bacterial,514,+,--
