OJBN01003386.1,Uncertain - plasmid or chromosomal,3193,+,-0.36,TonB_dep_Rec Plug
OJBN01007073.1,Uncertain - viral or bacterial,1897,+,--
OJBN01009311.1,Virus,1560,+,17.58,DUF4116 zf-C3HC4_3 DUF4116 zf-C3HC4
OJBN01009947.1,Uncertain - viral or bacterial,1481,+,--
OJBN01011234.1,Uncertain - viral or bacterial,1345,+,--
OJBN01011852.1,Uncertain - viral or bacterial,1294,+,--
OJBN01012673.1,Uncertain - viral or bacterial,1233,+,--
OJBN01013650.1,Uncertain - viral or bacterial,1167,+,--
OJBN01015867.1,Uncertain - viral or bacterial,1044,+,--
OJBN01017575.1,Uncertain - viral or bacterial,967,+,--
OJBN01017840.1,Uncertain - viral or bacterial,955,+,--
OJBN01018327.1,Uncertain - viral or bacterial,937,+,--
OJBN01018563.1,Uncertain - viral or bacterial,928,+,--
OJBN01018632.1,Uncertain - viral or bacterial,925,+,--
OJBN01021654.1,Uncertain - viral or bacterial,829,+,--
OJBN01022122.1,Uncertain - viral or bacterial,817,+,--
OJBN01022388.1,Uncertain - viral or bacterial,809,+,--
OJBN01023706.1,Uncertain - viral or bacterial,776,+,--
OJBN01024595.1,Uncertain - viral or bacterial,754,+,--
OJBN01025675.1,Uncertain - viral or bacterial,730,+,--
OJBN01026270.1,Uncertain - viral or bacterial,718,+,--
OJBN01027040.1,Uncertain - plasmid or chromosomal,702,+,-1.16,Citrate_synt
OJBN01027297.1,Uncertain - viral or bacterial,697,+,--
OJBN01028575.1,Uncertain - viral or bacterial,675,+,--
OJBN01029805.1,Uncertain - viral or bacterial,655,+,--
OJBN01029995.1,Uncertain - viral or bacterial,652,+,--
OJBN01030335.1,Uncertain - viral or bacterial,647,+,--
OJBN01030624.1,Uncertain - viral or bacterial,643,+,--
OJBN01030892.1,Uncertain - viral or bacterial,639,+,--
OJBN01031074.1,Uncertain - viral or bacterial,637,+,--
OJBN01031480.1,Uncertain - viral or bacterial,631,+,--
OJBN01031481.1,Uncertain - viral or bacterial,631,+,--
OJBN01031647.1,Uncertain - viral or bacterial,629,+,--
OJBN01031746.1,Uncertain - viral or bacterial,628,+,--
OJBN01032111.1,Uncertain - viral or bacterial,622,+,--
OJBN01032778.1,Uncertain - viral or bacterial,613,+,--
OJBN01033077.1,Uncertain - viral or bacterial,610,+,--
OJBN01033239.1,Uncertain - viral or bacterial,607,+,--
OJBN01033415.1,Uncertain - viral or bacterial,605,+,--
OJBN01034219.1,Uncertain - viral or bacterial,595,+,--
OJBN01034489.1,Uncertain - viral or bacterial,591,+,--
OJBN01035090.1,Uncertain - viral or bacterial,584,+,--
OJBN01037190.1,Uncertain - viral or bacterial,560,+,--
OJBN01037297.1,Uncertain - viral or bacterial,559,+,--
OJBN01037377.1,Uncertain - viral or bacterial,558,+,--
OJBN01037471.1,Uncertain - viral or bacterial,557,+,--
OJBN01037569.1,Uncertain - viral or bacterial,555,+,--
OJBN01037847.1,Uncertain - viral or bacterial,550,+,--
OJBN01038326.1,Uncertain - viral or bacterial,542,+,--
OJBN01038364.1,Uncertain - viral or bacterial,541,+,--
OJBN01038597.1,Uncertain - viral or bacterial,538,+,--
OJBN01039409.1,Uncertain - viral or bacterial,525,+,--
OJBN01039490.1,Uncertain - viral or bacterial,523,+,--
OJBN01040059.1,Uncertain - viral or bacterial,515,+,--
OJBN01040070.1,Uncertain - viral or bacterial,515,+,--
OJBN01040125.1,Uncertain - viral or bacterial,514,+,--
OJBN01040403.1,Uncertain - viral or bacterial,510,+,--
OJBN01040468.1,Uncertain - viral or bacterial,509,+,--
OJBN01040530.1,Uncertain - viral or bacterial,508,+,--
OJBN01040723.1,Uncertain - viral or bacterial,505,+,--
