OJDN01000339.1,Plasmid,17154,+,35.20,MerR_1 ACR_tran ParE_toxin KfrA_N Resolvase Multi_Drug_Res VirC1 PhdYeFM_antitox RepA_C Replic_Relax Phage_integrase DDE_Tnp_Tn3 DUF4158 PIN Cation_efflux P-II Cation_efflux MazE_antitoxin
OJDN01001291.1,Plasmid,6947,+,18.01,Rep_3 Relaxase HTH_Crp_2 PemK_toxin DUF3018 MobC
OJDN01001514.1,Plasmid,6251,+,7.11,DUF1778 Rep_3
OJDN01001641.1,Plasmid,5917,+,9.45,MobA_MobL HdeA ParD_antitoxin RPA ParE_toxin
OJDN01002207.1,Uncertain - viral or bacterial,4748,+,--
OJDN01003556.1,Virus,3226,+,4.88,Phage_CRI Phage_X HTH_3 Phage_X
OJDN01003735.1,Plasmid,3104,+,16.50,Relaxase MobC Replicase PriCT_1
OJDN01003764.1,Plasmid,3092,+,7.31,Mob_Pre KfrA_N
OJDN01003979.1,Uncertain - viral or bacterial,2959,+,--
OJDN01004520.1,Plasmid,2675,+,4.43,GntR Mob_Pre
OJDN01004583.1,Uncertain - plasmid or chromosomal,2646,+,-2.04,Flagellin_N Flagellin_C Flagellin_N Flagellin_C
OJDN01005574.1,Uncertain - viral or bacterial,2251,+,0.61,RepL
OJDN01005796.1,Uncertain - viral or bacterial,2182,+,--
OJDN01006968.1,Virus,1900,+,5.25,Phage_CRI Phage_X Phage_X Phage_CRI
OJDN01008056.1,Uncertain - viral or bacterial,1709,+,--
OJDN01008644.1,Uncertain - viral or bacterial,1624,+,0.98,Rep_trans
OJDN01012615.1,Uncertain - viral or bacterial,1255,+,--
OJDN01012731.1,Plasmid,1248,+,4.28,DDE_Tnp_1 DUF772 DDE_Tnp_1
OJDN01012762.1,Uncertain - viral or bacterial,1246,+,--
OJDN01013494.1,Uncertain - viral or bacterial,1195,+,--
OJDN01013672.1,Uncertain - viral or bacterial,1185,+,--
OJDN01016197.1,Uncertain - viral or bacterial,1057,+,--
OJDN01016922.1,Uncertain - viral or bacterial,1024,+,--
OJDN01017157.1,Uncertain - viral or bacterial,1015,+,--
OJDN01019076.1,Uncertain - viral or bacterial,946,+,--
OJDN01021808.1,Uncertain - viral or bacterial,865,+,--
OJDN01023249.1,Uncertain - viral or bacterial,829,+,--
OJDN01023519.1,Uncertain - viral or bacterial,823,+,--
OJDN01025978.1,Uncertain - viral or bacterial,769,+,--
OJDN01026170.1,Uncertain - viral or bacterial,765,+,--
OJDN01026171.1,Uncertain - viral or bacterial,765,+,--
OJDN01026594.1,Uncertain - viral or bacterial,757,+,--
OJDN01026648.1,Uncertain - viral or bacterial,756,+,--
OJDN01028409.1,Uncertain - viral or bacterial,724,+,--
OJDN01029277.1,Uncertain - viral or bacterial,709,+,--
OJDN01030405.1,Uncertain - viral or bacterial,691,+,--
OJDN01031900.1,Uncertain - viral or bacterial,669,+,--
OJDN01032028.1,Uncertain - viral or bacterial,667,+,--
OJDN01034249.1,Uncertain - viral or bacterial,637,+,--
OJDN01035481.1,Uncertain - viral or bacterial,622,+,--
OJDN01035628.1,Uncertain - plasmid or chromosomal,620,+,-0.78,DUF2931
OJDN01038282.1,Virus,590,+,3.10,GIY-YIG GIY-YIG
OJDN01040264.1,Uncertain - viral or bacterial,568,+,--
OJDN01040566.1,Uncertain - viral or bacterial,565,+,--
OJDN01041766.1,Uncertain - viral or bacterial,550,+,--
OJDN01042101.1,Uncertain - viral or bacterial,544,+,--
OJDN01042272.1,Uncertain - viral or bacterial,541,+,--
OJDN01042778.1,Uncertain - viral or bacterial,532,+,--
OJDN01042779.1,Uncertain - viral or bacterial,532,+,--
