OJFY01000199.1,Uncertain - viral or bacterial,9118,+,-1.13,RVT_1 rve
OJFY01000280.1,Uncertain - viral or bacterial,7510,+,-1.98,rve
OJFY01000281.1,Uncertain - viral or bacterial,7483,+,-1.98,rve
OJFY01000331.1,Uncertain - viral or bacterial,6864,+,-1.98,rve
OJFY01000394.1,Uncertain - viral or bacterial,6282,+,--
OJFY01000399.1,Uncertain - viral or bacterial,6237,+,--
OJFY01000410.1,Uncertain - viral or bacterial,6124,+,--
OJFY01000447.1,Uncertain - viral or bacterial,5785,+,-1.98,rve
OJFY01000477.1,Uncertain - viral or bacterial,5576,+,-1.98,rve
OJFY01001207.1,Uncertain - viral or bacterial,3082,+,--
OJFY01001373.1,Uncertain - viral or bacterial,2857,+,--
OJFY01001385.1,Uncertain - viral or bacterial,2841,+,--
OJFY01002965.1,Uncertain - viral or bacterial,1687,+,--
OJFY01003299.1,Uncertain - viral or bacterial,1573,+,--
OJFY01004204.1,Uncertain - viral or bacterial,1345,+,--
OJFY01004220.1,Uncertain - viral or bacterial,1342,+,--
OJFY01005096.1,Uncertain - viral or bacterial,1183,+,--
OJFY01006118.1,Uncertain - viral or bacterial,1048,+,--
OJFY01006989.1,Uncertain - viral or bacterial,957,+,--
OJFY01007340.1,Uncertain - viral or bacterial,928,+,--
OJFY01007378.1,Uncertain - viral or bacterial,925,+,--
OJFY01007379.1,Uncertain - viral or bacterial,925,+,--
OJFY01007528.1,Uncertain - viral or bacterial,913,+,--
OJFY01008386.1,Uncertain - viral or bacterial,847,+,--
OJFY01008535.1,Uncertain - viral or bacterial,837,+,--
OJFY01008758.1,Uncertain - viral or bacterial,822,+,--
OJFY01009106.1,Uncertain - viral or bacterial,802,+,--
OJFY01009645.1,Uncertain - viral or bacterial,771,+,--
OJFY01009686.1,Uncertain - viral or bacterial,769,+,--
OJFY01009871.1,Uncertain - viral or bacterial,759,+,--
OJFY01010168.1,Uncertain - viral or bacterial,744,+,--
OJFY01010588.1,Uncertain - viral or bacterial,722,+,--
OJFY01010664.1,Uncertain - viral or bacterial,718,+,--
OJFY01010730.1,Uncertain - viral or bacterial,716,+,--
OJFY01010935.1,Uncertain - viral or bacterial,706,+,--
OJFY01011325.1,Uncertain - viral or bacterial,691,+,--
OJFY01011664.1,Uncertain - viral or bacterial,678,+,--
OJFY01011846.1,Uncertain - viral or bacterial,670,+,--
OJFY01011906.1,Uncertain - viral or bacterial,668,+,--
OJFY01012014.1,Uncertain - viral or bacterial,664,+,--
OJFY01012090.1,Uncertain - viral or bacterial,661,+,--
OJFY01012440.1,Uncertain - viral or bacterial,649,+,--
OJFY01012456.1,Uncertain - viral or bacterial,648,+,--
OJFY01012543.1,Uncertain - viral or bacterial,645,+,--
OJFY01013183.1,Uncertain - viral or bacterial,625,+,--
OJFY01013245.1,Uncertain - viral or bacterial,623,+,--
OJFY01013339.1,Uncertain - viral or bacterial,620,+,--
OJFY01013569.1,Uncertain - viral or bacterial,612,+,--
OJFY01013692.1,Uncertain - viral or bacterial,609,+,--
OJFY01013814.1,Uncertain - viral or bacterial,605,+,--
OJFY01014147.1,Uncertain - viral or bacterial,595,+,--
OJFY01014149.1,Uncertain - viral or bacterial,595,+,--
OJFY01014335.1,Uncertain - viral or bacterial,590,+,--
OJFY01014361.1,Uncertain - viral or bacterial,589,+,--
OJFY01014462.1,Uncertain - viral or bacterial,586,+,--
OJFY01014465.1,Uncertain - viral or bacterial,586,+,--
OJFY01014531.1,Uncertain - viral or bacterial,584,+,--
OJFY01014647.1,Uncertain - viral or bacterial,581,+,--
OJFY01014648.1,Uncertain - viral or bacterial,581,+,--
OJFY01014977.1,Uncertain - viral or bacterial,573,+,--
OJFY01015031.1,Uncertain - viral or bacterial,572,+,--
OJFY01015083.1,Uncertain - viral or bacterial,571,+,--
OJFY01015286.1,Uncertain - viral or bacterial,565,+,--
OJFY01015297.1,Uncertain - viral or bacterial,565,+,--
OJFY01015818.1,Uncertain - viral or bacterial,551,+,--
OJFY01016075.1,Uncertain - viral or bacterial,541,+,--
OJFY01016081.1,Uncertain - viral or bacterial,541,+,--
OJFY01016154.1,Uncertain - viral or bacterial,538,+,--
OJFY01016233.1,Uncertain - viral or bacterial,535,+,--
OJFY01016574.1,Uncertain - viral or bacterial,524,+,--
OJFY01016799.1,Uncertain - viral or bacterial,517,+,--
OJFY01016881.1,Uncertain - viral or bacterial,514,+,--
OJFY01016904.1,Uncertain - viral or bacterial,513,+,--
OJFY01017083.1,Uncertain - viral or bacterial,507,+,--
OJFY01017274.1,Uncertain - viral or bacterial,501,+,--
OJFY01017299.1,Uncertain - viral or bacterial,501,+,--
