OJCD01003103.1,Uncertain - viral or bacterial,531,+,--
OJCD01002106.1,Uncertain - viral or bacterial,655,+,--
OJCD01002398.1,Uncertain - viral or bacterial,610,+,--
OJCD01000240.1,Uncertain - viral or bacterial,1764,+,--
OJCD01001038.1,Uncertain - viral or bacterial,936,+,--
OJCD01000065.1,Uncertain - viral or bacterial,3178,+,--
OJCD01000684.1,Uncertain - viral or bacterial,1117,+,--
OJCD01000748.1,Uncertain - viral or bacterial,1071,+,--
OJCD01000829.1,Uncertain - plasmid or chromosomal,1035,+,1.05,DctM DctM
OJCD01001642.1,Uncertain - viral or bacterial,744,+,--
OJCD01003027.1,Uncertain - viral or bacterial,541,+,--
OJCD01002764.1,Uncertain - viral or bacterial,571,+,--
OJCD01002976.1,Uncertain - viral or bacterial,547,+,--
OJCD01002753.1,Uncertain - viral or bacterial,572,+,--
