OJGN01000029.1,Uncertain - viral or bacterial,9958,+,--
OJGN01000036.1,Uncertain - viral or bacterial,8940,+,--
OJGN01000045.1,Uncertain - viral or bacterial,8351,+,--
OJGN01000059.1,Uncertain - viral or bacterial,7760,+,--
OJGN01000066.1,Uncertain - viral or bacterial,7487,+,-1.98,rve
OJGN01000073.1,Uncertain - plasmid or chromosomal,6952,+,2.36,rve rve
OJGN01000135.1,Uncertain - viral or bacterial,4962,+,-1.98,rve
OJGN01000317.1,Uncertain - viral or bacterial,3141,+,--
OJGN01000319.1,Uncertain - viral or bacterial,3136,+,--
OJGN01000476.1,Uncertain - viral or bacterial,2522,+,--
OJGN01000513.1,Uncertain - viral or bacterial,2433,+,--
OJGN01000739.1,Uncertain - viral or bacterial,2004,+,--
OJGN01000932.1,Uncertain - viral or bacterial,1766,+,--
OJGN01001016.1,Uncertain - viral or bacterial,1687,+,--
OJGN01001137.1,Uncertain - viral or bacterial,1576,+,--
OJGN01001505.1,Uncertain - viral or bacterial,1343,+,--
OJGN01001507.1,Uncertain - viral or bacterial,1342,+,--
OJGN01001785.1,Uncertain - viral or bacterial,1218,+,--
OJGN01001815.1,Uncertain - viral or bacterial,1206,+,--
OJGN01002030.1,Uncertain - viral or bacterial,1128,+,--
OJGN01002152.1,Uncertain - viral or bacterial,1094,+,--
OJGN01002774.1,Uncertain - viral or bacterial,940,+,--
OJGN01002834.1,Uncertain - viral or bacterial,927,+,--
OJGN01002856.1,Uncertain - viral or bacterial,923,+,--
OJGN01002866.1,Uncertain - viral or bacterial,922,+,--
OJGN01002953.1,Uncertain - viral or bacterial,906,+,--
OJGN01003032.1,Uncertain - viral or bacterial,892,+,--
OJGN01003493.1,Uncertain - viral or bacterial,822,+,--
OJGN01003804.1,Uncertain - viral or bacterial,783,+,--
OJGN01004149.1,Uncertain - viral or bacterial,745,+,--
OJGN01005228.1,Uncertain - viral or bacterial,658,+,--
OJGN01005835.1,Uncertain - viral or bacterial,622,+,--
OJGN01006143.1,Uncertain - viral or bacterial,606,+,--
OJGN01006660.1,Uncertain - viral or bacterial,581,+,--
OJGN01006880.1,Uncertain - viral or bacterial,572,+,--
OJGN01006903.1,Uncertain - viral or bacterial,571,+,--
OJGN01007042.1,Uncertain - viral or bacterial,565,+,--
OJGN01007109.1,Uncertain - viral or bacterial,562,+,--
OJGN01007606.1,Uncertain - viral or bacterial,542,+,--
OJGN01007782.1,Uncertain - viral or bacterial,535,+,--
OJGN01007867.1,Uncertain - viral or bacterial,532,+,--
OJGN01007889.1,Uncertain - viral or bacterial,531,+,--
OJGN01008315.1,Uncertain - viral or bacterial,514,+,--
