OJDP01000097.1,Virus,5441,+,26.56,Phage_F Phage_F Phage_GPA
OJDP01000880.1,Uncertain - viral or bacterial,2548,+,--
OJDP01005268.1,Uncertain - viral or bacterial,1176,+,--
OJDP01006419.1,Uncertain - plasmid or chromosomal,1062,+,-1.02,Flagellin_N Flagellin_C
OJDP01006439.1,Uncertain - viral or bacterial,1060,+,--
OJDP01006864.1,Uncertain - viral or bacterial,1024,+,--
OJDP01007055.1,Uncertain - viral or bacterial,1011,+,--
OJDP01007221.1,Uncertain - viral or bacterial,1000,+,--
OJDP01007956.1,Uncertain - plasmid or chromosomal,953,+,-2.60,Invasin_D3 Invasin_D3
OJDP01007971.1,Uncertain - viral or bacterial,952,+,--
OJDP01009172.1,Uncertain - viral or bacterial,877,+,--
OJDP01009271.1,Uncertain - viral or bacterial,871,+,--
OJDP01009682.1,Uncertain - viral or bacterial,850,+,--
OJDP01010195.1,Uncertain - viral or bacterial,826,+,--
OJDP01010610.1,Uncertain - plasmid or chromosomal,806,+,0.59,DctP
OJDP01011261.1,Uncertain - viral or bacterial,778,+,--
OJDP01011433.1,Uncertain - viral or bacterial,772,+,--
OJDP01011811.1,Uncertain - viral or bacterial,757,+,--
OJDP01012249.1,Uncertain - viral or bacterial,742,+,--
OJDP01012505.1,Uncertain - viral or bacterial,733,+,--
OJDP01012602.1,Uncertain - viral or bacterial,730,+,--
OJDP01012760.1,Uncertain - viral or bacterial,724,+,--
OJDP01015640.1,Uncertain - plasmid or chromosomal,645,+,0.20,OpuAC
OJDP01015805.1,Uncertain - viral or bacterial,641,+,--
OJDP01015830.1,Uncertain - viral or bacterial,640,+,--
OJDP01015831.1,Uncertain - viral or bacterial,640,+,--
OJDP01015926.1,Uncertain - viral or bacterial,638,+,--
OJDP01016381.1,Uncertain - plasmid or chromosomal,628,+,-0.85,YCII YCII
OJDP01017447.1,Chromosome,606,+,-3.54,Fe-S_biosyn NifU_N
OJDP01018300.1,Uncertain - viral or bacterial,590,+,--
OJDP01018870.1,Uncertain - viral or bacterial,580,+,--
OJDP01019020.1,Uncertain - viral or bacterial,577,+,--
OJDP01019691.1,Uncertain - plasmid or chromosomal,565,+,-2.78,Maf
OJDP01020444.1,Uncertain - viral or bacterial,550,+,--
OJDP01020718.1,Uncertain - viral or bacterial,544,+,--
OJDP01022358.1,Uncertain - viral or bacterial,511,+,0.90,zf-dskA_traR
OJDP01022365.1,Uncertain - viral or bacterial,511,+,--
OJDP01022521.1,Uncertain - viral or bacterial,508,+,--
OJDP01022874.1,Uncertain - viral or bacterial,502,+,--
