Query_Name,Hit_id,Query_cover,Identity,Evalue
BCSF01000023.1,OUU70635,1.0027137042062415,0.7726657645466847,0.0
BCSF01000023.1,RLD65262,1.0027137042062415,0.7699594046008119,0.0
BCSF01000023.1,REJ62571,0.9986431478968792,0.7676630434782609,0.0
BCSF01000023.1,OUW00559,1.0013568521031209,0.7317073170731707,0.0
BCSF01000023.1,OUV70204,1.0013568521031209,0.7330623306233063,0.0
BCSF01000024.1,OUV19561,1.0,0.8075880758807588,0.0
BCSF01000024.1,OUV70204,0.9986449864498645,0.7910447761194029,0.0
BCSF01000024.1,OUW03047,0.994579945799458,0.7970027247956403,0.0
BCSF01000024.1,ANS05176,0.9986449864498645,0.7815468113975577,0.0
BCSF01000024.1,ASE99970,0.997289972899729,0.7703804347826086,0.0
BCSF01000025.1,RLD65262,1.0,0.7442489851150202,0.0
BCSF01000025.1,ASE99970,0.9959404600811907,0.7418478260869565,0.0
BCSF01000025.1,OUV70204,0.9972936400541272,0.7340569877883311,0.0
BCSF01000025.1,OUU70635,1.0013531799729365,0.7445945945945946,0.0
BCSF01000025.1,ANS05176,0.9986468200270636,0.7344173441734417,0.0
BCSF01000085.1,QDP60088,0.9980916030534351,0.8011472275334608,0.0
BCSF01000085.1,WP_013045250,0.9980916030534351,0.7724665391969407,0.0
BCSF01000085.1,WP_121152162,0.9980916030534351,0.6233269598470363,0.0
BCSF01000085.1,WP_061164743,0.9847328244274809,0.6124031007751938,0.0
BCSF01000085.1,WP_072596033,1.0209923664122138,0.5813084112149532,0.0
FLOH01000614.1,OUV70204,0.9986449864498645,0.7747625508819539,0.0
FLOH01000614.1,OUV19561,1.0,0.7682926829268293,0.0
FLOH01000614.1,ASE99970,0.997289972899729,0.7608695652173914,0.0
FLOH01000614.1,ANS05176,0.9986449864498645,0.7584803256445047,0.0
FLOH01000614.1,OUW03047,0.994579945799458,0.7588555858310627,0.0
FLOH01001359.1,BAR33599,0.5490566037735849,0.5257731958762887,3.14306e-98
FLOH01001359.1,ANS03964,0.5207547169811321,0.5253623188405797,2.34534e-97
FLOH01001359.1,OUW44358,0.5207547169811321,0.5253623188405797,9.65654e-97
FLOH01001359.1,ABX04029,0.8283018867924529,0.3439635535307517,3.22012e-70
FLOH01001359.1,WP_131929644,1.0056603773584907,0.3151969981238274,1.65648e-66
LULJ01000014.1,QDP55996,0.9693165969316597,0.7338129496402878,0.0
LULJ01000014.1,QDP61988,0.9595536959553695,0.48255813953488375,0.0
LULJ01000014.1,OUU23383,0.9818688981868898,0.46875,0.0
LULJ01000014.1,QDP66318,0.9623430962343096,0.4753623188405797,0.0
LULJ01000014.1,QDP48560,0.9511854951185496,0.4868035190615836,0.0
LULO01000006.1,TXG79205,1.0106870229007634,0.4501510574018127,0.0
LULO01000006.1,CCX53529,1.0061068702290077,0.40364188163884673,6.22596e-143
LULO01000006.1,KKP51368,0.9923664122137404,0.37538461538461537,3.41858e-136
LULO01000006.1,QDP52776,0.9877862595419847,0.3678516228748068,1.3632e-135
LULO01000006.1,RWZ86804,1.0137404580152671,0.3795180722891566,1.43963e-128
MDSV01070100.1,TXG79963,1.0082530949105915,0.5593451568894953,0.0
MDSV01070100.1,TXG80094,0.5804676753782668,0.7725118483412322,0.0
MDSV01070100.1,TXI87034,0.9807427785419532,0.33520336605890605,4.21137e-92
MDSV01070100.1,TXG80842,0.7537826685006878,0.30656934306569344,7.9636e-58
MDSV01070100.1,QDP52776,0.8995873452544704,0.28134556574923547,1.32004e-47
MDSV01110921.1,QDP66318,0.996,0.7951807228915663,0.0
MDSV01110921.1,QDP54108,0.996,0.785809906291834,0.0
MDSV01110921.1,QDP61462,0.9706666666666667,0.8021978021978022,0.0
MDSV01110921.1,OUU23383,0.996,0.7483266398929049,0.0
MDSV01110921.1,QDP53012,0.996,0.7523427041499331,0.0
MDSY01117500.1,QDP56234,0.9986522911051213,0.7624831309041835,0.0
MDSY01117500.1,REJ62571,1.0,0.7304582210242587,0.0
MDSY01117500.1,QDP58566,0.9973045822102425,0.7189189189189189,0.0
