Query_Name,Hit_id,Query_cover,Identity,Evalue
CAACVE010000857.1,ETZ20828,0.9743589743589743,1.0,6.36418e-17
CAACVE010000857.1,WP_000033471,0.9743589743589743,1.0,8.43446e-17
CAACVE010000857.1,WP_061390290,0.9743589743589743,0.9736842105263158,2.44937e-16
CAACVE010000857.1,ACY07090,0.9743589743589743,0.9736842105263158,2.76414e-16
CAACVE010000857.1,ABN49716,0.9743589743589743,0.9736842105263158,2.98519e-16
OBMK010009108.1,ETZ20828,0.9743589743589743,1.0,6.36418e-17
OBMK010009108.1,WP_000033471,0.9743589743589743,1.0,8.43446e-17
OBMK010009108.1,WP_061390290,0.9743589743589743,0.9736842105263158,2.44937e-16
OBMK010009108.1,ACY07090,0.9743589743589743,0.9736842105263158,2.76414e-16
OBMK010009108.1,ABN49716,0.9743589743589743,0.9736842105263158,2.98519e-16
