Query_Name,Hit_id,Query_cover,Identity,Evalue
MDSZ01028145.1,PQM58851,1.081578947368421,0.5328467153284672,1.67463e-126
MDSZ01028145.1,A7U6E9,1.0710526315789475,0.5454545454545454,2.43717e-125
MDSZ01028145.1,OUU29391,1.0842105263157895,0.4975728155339806,5.39385e-114
MDSZ01028145.1,YP_009173170,1.194736842105263,0.45154185022026433,2.19806e-108
MDSZ01028145.1,QBP06535,1.194736842105263,0.44713656387665196,2.4738e-107
MDSZ01028145.1,PQM58851,1.0448877805486285,0.5322195704057279,3.89415e-129
MDSZ01028145.1,A7U6E9,1.0448877805486285,0.522673031026253,9.47127e-128
MDSZ01028145.1,PNH01290,1.2369077306733167,0.45564516129032256,6.93016e-120
MDSZ01028145.1,PNH12582,1.2094763092269327,0.45979381443298967,9.51324e-116
MDSZ01028145.1,PNH01478,1.2194513715710724,0.4458077709611452,2.94229e-114
MDTC01245416.1,YP_003969975,1.0036231884057971,0.5,0.0
MDTC01245416.1,AVL94775,1.0797101449275361,0.4563758389261745,7.34987e-160
MDTC01245416.1,AGF85360,1.076086956521739,0.4511784511784512,3.85688e-158
MDTC01245416.1,AYV78610,1.1195652173913044,0.4401294498381877,5.14594e-156
MDTC01245416.1,AVL93793,1.0797101449275361,0.43791946308724833,5.24772e-153
MDTC01245416.1,YP_003969975,1.0036231884057971,0.5,0.0
MDTC01245416.1,AVL94775,1.0797101449275361,0.4563758389261745,7.34987e-160
MDTC01245416.1,AGF85360,1.076086956521739,0.4511784511784512,3.85688e-158
MDTC01245416.1,AYV78610,1.1195652173913044,0.4401294498381877,5.14594e-156
MDTC01245416.1,AVL93793,1.0797101449275361,0.43791946308724833,5.24772e-153
MPLT02335343.1,PQM58851,0.968503937007874,0.8780487804878049,3.35227e-70
MPLT02335343.1,YP_009052173,0.8976377952755905,0.8771929824561403,1.34848e-62
MPLT02335343.1,QDY52222,0.937007874015748,0.8235294117647058,2.35508e-57
MPLT02335343.1,A7U6F0,0.8976377952755905,0.7456140350877193,2.85088e-51
MPLT02335343.1,PNH12582,0.8976377952755905,0.7456140350877193,8.80315e-51
MPLT02335343.1,PQM58851,1.0052219321148825,0.8753246753246753,0.0
MPLT02335343.1,YP_009052173,1.2297650130548303,0.6411889596602972,0.0
MPLT02335343.1,PNH12582,1.206266318537859,0.5930735930735931,0.0
MPLT02335343.1,PNH01290,1.2219321148825066,0.5854700854700855,4.43443e-179
MPLT02335343.1,A7U6E9,1.080939947780679,0.6231884057971014,1.22109e-174
