Query_Name,Hit_id,Query_cover,Identity,Evalue
MAAA01010873.1,WP_102766639,0.7647058823529411,0.5384615384615384,0.000136905
MAAA01010873.1,WP_091828194,0.9705882352941176,0.4090909090909091,0.246139
MAAA01010873.1,WP_125625367,0.8970588235294118,0.4262295081967213,0.309747
MAAA01010873.1,AXH76008,0.8235294117647058,0.42857142857142855,0.517429
MAAA01010873.1,WP_091979429,0.6470588235294118,0.4318181818181818,1.22548
SPKZ01003970.1,WP_091979429,0.9875,0.5569620253164557,6.44311e-13
SPKZ01003970.1,PHR84509,0.5625,0.7777777777777778,9.90005e-13
SPKZ01003970.1,WP_095369236,1.0,0.5375,4.5137e-12
SPKZ01003970.1,PCI57427,0.5625,0.7333333333333333,2.50255e-05
SPKZ01003970.1,WP_091828194,0.9875,0.4177215189873418,0.000263266
