Query_Name,Hit_id,Query_cover,Identity,Evalue
BCSF01000082.1,QDP60792,0.965742251223491,0.4966216216216216,0.0
BCSF01000082.1,QDP57973,0.9592169657422512,0.28741496598639454,5.4332e-46
BCSF01000082.1,QDP54480,0.8727569331158238,0.25981308411214954,3.33227e-42
BCSF01000082.1,WP_119775844,0.9494290375203915,0.2422680412371134,2.40101e-30
BCSF01000082.1,WP_056685620,0.9869494290375204,0.22148760330578512,6.14422e-30
FLOH01001195.1,WP_051457911,0.9343891402714932,0.3559322033898305,1.36064e-56
FLOH01001195.1,WP_083975122,0.9547511312217195,0.33175355450236965,2.82235e-53
FLOH01001195.1,KAA6216397,1.0520361990950227,0.31827956989247314,6.00399e-53
FLOH01001195.1,WP_141634523,0.9547511312217195,0.32701421800947866,6.9905e-53
FLOH01001195.1,WP_138708916,0.9117647058823529,0.337468982630273,1.70985e-51
FUIF01007857.1,QDP58941,0.9801192842942346,0.8032454361054767,0.0
FUIF01007857.1,BAQ91441,0.8986083499005965,0.5287610619469026,2.09656e-169
FUIF01007857.1,BAQ91374,0.8986083499005965,0.5287610619469026,3.46135e-169
FUIF01007857.1,BAQ91430,0.8986083499005965,0.5265486725663717,6.37254e-169
FUIF01007857.1,QDP58061,0.8866799204771372,0.5291479820627802,2.86963e-168
FUIF01008388.1,TXH11549,0.4572127139364303,0.45989304812834225,3.14415e-38
FUIF01008388.1,KPV52628,0.8606356968215159,0.26420454545454547,4.82575e-25
FUIF01008388.1,PZW19701,0.9755501222493888,0.23558897243107768,5.37391e-17
FUIF01008388.1,WP_137686211,0.9755501222493888,0.23558897243107768,6.307e-17
FUIF01008388.1,BBH90150,0.9755501222493888,0.23308270676691728,5.86102e-16
FUIF01011906.1,QDP58941,0.7803030303030303,0.7896440129449838,0.0
FUIF01011906.1,BAQ91374,0.7828282828282829,0.535483870967742,8.90013e-116
FUIF01011906.1,QDP58061,0.8434343434343434,0.5209580838323353,2.46924e-115
FUIF01011906.1,BAQ91441,0.7828282828282829,0.532258064516129,3.09899e-115
FUIF01011906.1,BAQ91430,0.7828282828282829,0.532258064516129,3.41682e-115
LULN01000024.1,BAR32051,1.0,0.8152866242038217,0.0
LULN01000024.1,BAR19929,0.9957537154989384,0.8102345415778252,0.0
LULN01000024.1,BAQ91007,0.9957537154989384,0.8102345415778252,0.0
LULN01000024.1,BAR38257,0.970276008492569,0.8205689277899344,0.0
LULN01000024.1,BAR38314,0.9957537154989384,0.7953091684434968,0.0
LULW01000134.1,BAR38257,0.9303135888501742,0.9625468164794008,0.0
LULW01000134.1,BAQ91007,0.9303135888501742,0.9588014981273408,0.0
LULW01000134.1,BAR38156,0.9303135888501742,0.951310861423221,0.0
LULW01000134.1,BAR19929,0.9303135888501742,0.9438202247191011,0.0
LULW01000134.1,ANS04028,0.9303135888501742,0.9213483146067416,0.0
LUMU01000038.1,BAR32051,1.0,0.8152866242038217,0.0
