Query_Name,Hit_id,Query_cover,Identity,Evalue
CAACVD010000003.1,QDP51912,1.0022421524663676,0.7718120805369127,0.0
CAACVD010000003.1,QDP65179,1.0044843049327354,0.6316964285714286,0.0
CAACVD010000003.1,QDP59609,1.0358744394618835,0.6277056277056277,0.0
CAACVD010000003.1,QDP57080,1.0336322869955157,0.6008676789587852,0.0
CAACVD010000003.1,QDP53614,1.0381165919282511,0.5788336933045356,4.95248e-174
CAACVD010000006.1,QDP51912,1.006726457399103,0.7817371937639198,0.0
CAACVD010000006.1,QDP65179,1.0044843049327354,0.6383928571428571,0.0
CAACVD010000006.1,QDP59609,1.0336322869955157,0.6355748373101953,0.0
CAACVD010000006.1,QDP57080,1.0291479820627802,0.5925925925925926,0.0
CAACVD010000006.1,QDP53614,1.0358744394618835,0.5800865800865801,2.57441e-173
CAACVD010000007.1,QDP51912,1.0292134831460673,0.6593886462882096,0.0
CAACVD010000007.1,QDP59609,1.0359550561797752,0.6117136659436009,0.0
CAACVD010000007.1,QDP65179,1.0179775280898877,0.6203090507726269,0.0
CAACVD010000007.1,QDP57080,1.0314606741573034,0.5729847494553377,2.82973e-173
CAACVD010000007.1,QDP53614,1.0269662921348315,0.5776805251641138,2.92565e-169
CESM01017265.1,WP_068663647,0.9975369458128078,0.362962962962963,1.64974e-79
CESM01017265.1,WP_006719113,0.9975369458128078,0.36049382716049383,6.89155e-78
CESM01017265.1,REK59888,0.9975369458128078,0.3654320987654321,5.94422e-77
CESM01017265.1,WP_042124870,1.0073891625615763,0.34474327628361856,2.54165e-67
CESM01017265.1,YP_009594305,1.019704433497537,0.3502415458937198,3.75266e-67
FLOH01000719.1,RLF66127,1.019753086419753,0.38498789346246975,5.75561e-79
FLOH01000719.1,RSD36523,0.9975308641975309,0.400990099009901,1.68073e-75
FLOH01000719.1,RME52498,1.0246913580246915,0.3566265060240964,3.4126e-62
FLOH01000719.1,RLF65528,1.0123456790123457,0.3463414634146341,6.30531e-61
FLOH01000719.1,RLF67245,1.019753086419753,0.3414043583535109,1.75099e-60
LUMI01000042.1,RZD54528,0.9368421052631579,0.32303370786516855,4.90191e-43
LUMI01000042.1,ANS04809,0.9342105263157895,0.3295774647887324,1.1061e-41
LUMI01000042.1,OYT64176,1.0473684210526315,0.314070351758794,1.2732e-39
LUMI01000042.1,RME52498,1.0473684210526315,0.3341708542713568,5.32686e-38
LUMI01000042.1,RLF67245,1.0421052631578946,0.3181818181818182,1.56546e-34
MDTA01090680.1,QDP61676,0.9975669099756691,0.7707317073170732,0.0
MDTA01090680.1,KHD88846,0.9854014598540146,0.5111111111111111,6.3906e-136
MDTA01090680.1,RLA65480,1.0194647201946472,0.4892601431980907,1.14751e-130
MDTA01090680.1,TXH42150,1.0389294403892944,0.41451990632318503,8.25268e-101
MDTA01090680.1,TXH58382,1.0194647201946472,0.32935560859188545,1.25423e-55
MPLU02000654.1,ANS05244,0.9949109414758269,0.4961636828644501,6.95724e-132
MPLU02000654.1,WP_006719113,0.9694656488549618,0.32545931758530183,5.30813e-52
MPLU02000654.1,WP_122012374,1.0076335877862594,0.2878787878787879,1.63064e-41
MPLU02000654.1,REK59888,0.9592875318066157,0.3076923076923077,8.05751e-41
MPLU02000654.1,RJQ07539,0.9872773536895675,0.29896907216494845,1.47456e-40
