Query_Name,Hit_id,Query_cover,Identity,Evalue
FUIF01003623.1,WP_057407068,0.8294797687861272,0.27526132404181186,3.96898e-12
FUIF01003623.1,WP_044309856,0.8294797687861272,0.27526132404181186,8.20799e-12
FUIF01003623.1,WP_124407338,0.8554913294797688,0.2702702702702703,9.17308e-12
FUIF01003623.1,WP_057009009,0.8352601156069365,0.27335640138408307,1.4825e-11
FUIF01003623.1,WP_086183186,0.5838150289017341,0.28217821782178215,4.31371e-09
FUIF01007967.1,QDP66360,0.9970674486803519,0.9058823529411765,0.0
FUIF01007967.1,REJ66012,0.9970674486803519,0.8970588235294118,0.0
FUIF01007967.1,REJ66063,0.9970674486803519,0.8941176470588236,0.0
FUIF01007967.1,BAR24799,0.9970674486803519,0.8911764705882353,0.0
FUIF01007967.1,BAR24879,0.9970674486803519,0.888235294117647,0.0
LULE01000056.1,ADD94696,0.9970326409495549,0.9047619047619048,0.0
LULE01000056.1,QDP68228,0.9970326409495549,0.8869047619047619,0.0
LULE01000056.1,BAR35195,0.9970326409495549,0.8154761904761905,0.0
LULE01000056.1,BAQ92402,0.9970326409495549,0.8273809523809523,0.0
LULE01000056.1,YP_007675017,0.9970326409495549,0.8035714285714286,0.0
LULK01000372.1,YP_007674082,0.9850746268656716,0.9454545454545454,0.0
LULK01000372.1,BAR22167,0.9850746268656716,0.9393939393939394,0.0
LULK01000372.1,BAQ92343,0.8895522388059701,0.9395973154362416,0.0
LULK01000372.1,BAR14290,0.9850746268656716,0.8363636363636363,0.0
LULK01000372.1,BAQ92172,0.9850746268656716,0.8121212121212121,0.0
LULW01000035.1,ADD94696,0.997093023255814,0.9300291545189504,0.0
LULW01000035.1,QDP68228,0.997093023255814,0.8775510204081632,0.0
LULW01000035.1,BAR35195,0.997093023255814,0.8396501457725948,0.0
LULW01000035.1,REK51385,0.997093023255814,0.8367346938775511,0.0
LULW01000035.1,BAQ92402,0.997093023255814,0.8425655976676385,0.0
LULW01000035.1,ADD94696,0.997093023255814,0.9300291545189504,0.0
LULW01000035.1,QDP68228,0.997093023255814,0.8775510204081632,0.0
LULW01000035.1,BAR35195,0.997093023255814,0.8396501457725948,0.0
LULW01000035.1,REK51385,0.997093023255814,0.8367346938775511,0.0
LULW01000035.1,BAQ92402,0.997093023255814,0.8425655976676385,0.0
LUMR01000024.1,ADD96499,0.9972451790633609,0.861878453038674,0.0
LUMR01000024.1,ANS03388,0.9972451790633609,0.8646408839779005,0.0
LUMR01000024.1,BAQ93379,0.9972451790633609,0.856353591160221,0.0
LUMR01000024.1,BAQ93451,0.9972451790633609,0.850828729281768,0.0
LUMR01000024.1,BAQ93250,0.9972451790633609,0.8480662983425414,0.0
MDTG01299307.1,BAQ93633,0.9970845481049563,0.9678362573099415,0.0
MDTG01299307.1,BAR36513,1.0,0.6997084548104956,4.4721e-178
MDTG01299307.1,YP_007675017,1.0029154518950438,0.6947674418604651,1.78574e-175
MDTG01299307.1,AZB50568,1.0116618075801749,0.6858789625360231,7.37788e-174
MDTG01299307.1,QDP68228,1.0058309037900874,0.6811594202898551,1.86682e-171
SPKZ01000500.1,WP_108448748,0.9969040247678018,0.453416149068323,1.28883e-97
SPKZ01000500.1,SEN65122,1.0,0.4582043343653251,1.20111e-96
SPKZ01000500.1,WP_045994874,0.9969040247678018,0.4503105590062112,1.42968e-96
SPKZ01000500.1,QDP56579,0.9876160990712074,0.47335423197492166,1.75809e-96
SPKZ01000500.1,WP_139180722,0.9845201238390093,0.4559748427672956,2.2576e-94
SPKZ01000819.1,AUR97506,1.009375,0.5696594427244582,2.14828e-116
SPKZ01000819.1,WP_011538150,0.990625,0.5678233438485805,4.54675e-116
SPKZ01000819.1,AUR99455,1.003125,0.5638629283489096,1.46675e-115
SPKZ01000819.1,AUR84904,1.009375,0.5696594427244582,2.2696e-115
SPKZ01000819.1,AZU97868,1.015625,0.556923076923077,3.55415e-115
SPKZ01020472.1,AUR97506,1.0061919504643964,0.6738461538461539,1.2232e-154
SPKZ01020472.1,AUR84904,1.0061919504643964,0.6707692307692308,1.61894e-153
SPKZ01020472.1,OEU76789,1.0061919504643964,0.6584615384615384,1.69593e-153
SPKZ01020472.1,AUR99455,1.0061919504643964,0.6646153846153846,2.86012e-153
SPKZ01020472.1,AZU97868,1.0061919504643964,0.6553846153846153,8.71718e-152
VMHT01006997.1,BAQ93250,0.9972222222222222,0.9777158774373259,0.0
VMHT01006997.1,BAQ93157,0.9972222222222222,0.9665738161559888,0.0
VMHT01006997.1,ANS03388,0.9972222222222222,0.9387186629526463,0.0
VMHT01006997.1,BAQ93379,0.9972222222222222,0.9108635097493036,0.0
VMHT01006997.1,BAQ93451,0.9972222222222222,0.9108635097493036,0.0
VMHT01042279.1,QDP59317,1.0,0.5373563218390804,2.49033e-117
VMHT01042279.1,YP_009196196,1.014367816091954,0.48725212464589235,5.45861e-108
VMHT01042279.1,YP_009201743,1.014367816091954,0.49008498583569404,1.10793e-107
VMHT01042279.1,QDH84242,1.014367816091954,0.48158640226628896,5.0629e-106
VMHT01042279.1,QDH83822,1.014367816091954,0.47875354107648727,2.42805e-105
VMHT01070605.1,ADD94696,0.997093023255814,0.892128279883382,0.0
VMHT01070605.1,QDP68228,0.997093023255814,0.8775510204081632,0.0
VMHT01070605.1,BAQ92402,0.997093023255814,0.8163265306122449,0.0
VMHT01070605.1,BAR35195,0.997093023255814,0.8046647230320699,0.0
VMHT01070605.1,YP_007675017,0.997093023255814,0.793002915451895,0.0
VMHT01091615.1,YP_007675017,1.0,0.8046647230320699,0.0
VMHT01091615.1,AZB50568,1.0087463556851313,0.7745664739884393,0.0
VMHT01091615.1,ADD94696,1.0029154518950438,0.7732558139534884,0.0
VMHT01091615.1,QDP68228,1.0029154518950438,0.7732558139534884,0.0
VMHT01091615.1,BAR35195,1.0,0.7725947521865889,0.0
VMHT01100090.1,QDP59317,1.0,0.5373563218390804,2.49033e-117
VMHT01100090.1,YP_009196196,1.014367816091954,0.48725212464589235,5.45861e-108
VMHT01100090.1,YP_009201743,1.014367816091954,0.49008498583569404,1.10793e-107
VMHT01100090.1,QDH84242,1.014367816091954,0.48158640226628896,5.0629e-106
VMHT01100090.1,QDH83822,1.014367816091954,0.47875354107648727,2.42805e-105
VMHT01101115.1,OUU66669,0.9971751412429378,0.9461756373937678,0.0
VMHT01101115.1,RLA14111,1.0056497175141244,0.28651685393258425,1.54851e-28
VMHT01101115.1,RLA25770,1.1440677966101696,0.24938271604938272,2.96157e-26
VMHT01101115.1,AEI71216,1.0480225988700564,0.2587601078167116,5.38647e-26
VMHT01101115.1,WP_145066078,0.4067796610169492,0.2847222222222222,3.99571e-10
VMHT01142746.1,ADD96499,0.9972451790633609,0.9033149171270718,0.0
VMHT01142746.1,AFX83695,0.9972451790633609,0.9033149171270718,0.0
VMHT01142746.1,ADD95199,0.9972451790633609,0.9005524861878453,0.0
VMHT01142746.1,ADD94192,0.9972451790633609,0.8950276243093923,0.0
VMHT01142746.1,ADD94269,0.9972451790633609,0.8314917127071824,0.0
VMHT01152096.1,BAQ93737,0.9970674486803519,0.9382352941176471,0.0
VMHT01152096.1,REJ66012,0.9970674486803519,0.9029411764705882,0.0
VMHT01152096.1,REJ66063,0.9970674486803519,0.9,0.0
VMHT01152096.1,QDP66360,0.9970674486803519,0.8764705882352941,0.0
VMHT01152096.1,BAR23287,0.9970674486803519,0.8852941176470588,0.0
VMHT01224212.1,BAQ93761,0.9971428571428571,0.8022922636103151,0.0
VMHT01224212.1,YP_007675017,0.9971428571428571,0.7879656160458453,0.0
VMHT01224212.1,QDP68228,1.0,0.7571428571428571,0.0
VMHT01224212.1,BAR35195,0.9971428571428571,0.7306590257879656,0.0
VMHT01224212.1,AZB50568,0.9971428571428571,0.7421203438395415,0.0
