Query_Name,Hit_id,Query_cover,Identity,Evalue
BCSF01000020.1,YP_004421530,0.9803149606299213,0.7811244979919679,0.0
BCSF01000020.1,YP_003084146,0.9763779527559056,0.4092741935483871,4.62084e-136
BCSF01000020.1,WP_143863897,0.8641732283464567,0.4328018223234624,5.5098e-104
BCSF01000020.1,PWV90246,0.8484251968503937,0.419953596287703,1.70005e-102
BCSF01000020.1,WP_110047447,0.8484251968503937,0.419953596287703,2.14386e-102
BCSF01000036.1,RPG49512,0.997946611909651,0.7633744855967078,0.0
BCSF01000036.1,OUU36115,0.997946611909651,0.7489711934156379,0.0
BCSF01000036.1,OUV44634,0.997946611909651,0.6872427983539094,0.0
BCSF01000036.1,QDP65016,1.0,0.6283367556468172,0.0
BCSF01000036.1,OUU63962,0.9876796714579056,0.6382536382536382,0.0
BCSF01000080.1,WP_072217070,0.5744234800838575,0.3978102189781022,1.72382e-54
BCSF01000080.1,WP_080605216,0.5765199161425576,0.41454545454545455,2.34763e-54
BCSF01000080.1,WP_081139160,0.5744234800838575,0.3905109489051095,1.30836e-53
BCSF01000080.1,WP_008855142,0.710691823899371,0.3687315634218289,2.86912e-53
BCSF01000080.1,WP_146378973,0.5744234800838575,0.39416058394160586,2.90456e-53
BCSF01000105.1,OUW93314,0.995249406175772,0.6610978520286396,0.0
BCSF01000105.1,OUX31766,1.0,0.6223277909738717,0.0
BCSF01000105.1,OUW92899,0.9928741092636579,0.6004784688995215,0.0
BCSF01000105.1,RKZ84460,1.0261282660332542,0.5046296296296297,8.16675e-138
BCSF01000105.1,RKZ79016,0.7434679334916865,0.597444089456869,6.28947e-131
CAACVD010000019.1,GDX54614,1.0020325203252032,0.7586206896551724,0.0
CAACVD010000019.1,PCH52943,0.967479674796748,0.6428571428571429,0.0
CAACVD010000019.1,ASE99839,0.943089430894309,0.6314655172413793,0.0
CAACVD010000019.1,OUW06526,0.983739837398374,0.6033057851239669,0.0
CAACVD010000019.1,OUW93184,0.9512195121951219,0.6217948717948718,0.0
CAACVD010000024.1,QDP65016,0.9934065934065934,0.7721238938053098,0.0
CAACVD010000024.1,ASF00491,0.9714285714285714,0.6877828054298643,0.0
CAACVD010000024.1,OUW93184,0.9802197802197802,0.6748878923766816,0.0
CAACVD010000024.1,ASE99839,0.9978021978021978,0.6762114537444934,0.0
CAACVD010000024.1,OUW06526,0.9736263736263736,0.6772009029345373,0.0
CAACVD010000026.1,QDP65016,0.9858299595141701,0.7371663244353183,0.0
CAACVD010000026.1,RPF78494,0.9858299595141701,0.6262833675564682,0.0
CAACVD010000026.1,OUW06526,0.9979757085020243,0.6227180527383367,0.0
CAACVD010000026.1,ASF00491,0.9939271255060729,0.6191446028513238,0.0
CAACVD010000026.1,ASE99839,0.9838056680161943,0.6152263374485597,0.0
CAACVE010000002.1,OPY31557,0.9617977528089887,0.5,6.2567e-126
CAACVE010000002.1,RLA87425,0.952808988764045,0.44339622641509435,8.25013e-115
CAACVE010000002.1,PZN07740,0.9752808988764045,0.42626728110599077,5.84219e-109
CAACVE010000002.1,TMS41410,0.9640449438202248,0.4405594405594406,3.38644e-108
CAACVE010000002.1,WP_132874214,0.9483146067415731,0.4194312796208531,2.63476e-99
CESM01017265.1,PKL85611,0.7336769759450171,0.35362997658079626,1.9862e-75
CESM01017265.1,RJX18516,0.7285223367697594,0.36556603773584906,3.37765e-66
CESM01017265.1,OGU56959,0.7250859106529209,0.3293838862559242,7.15366e-65
CESM01017265.1,TAH58243,0.7285223367697594,0.3584905660377358,1.87405e-64
CESM01017265.1,OAT81136,0.7594501718213058,0.3416289592760181,4.49716e-64
FUIF01015502.1,QDP47556,0.8888888888888888,0.5862068965517241,0.0
FUIF01015502.1,EIG53143,0.9118773946360154,0.5756302521008403,0.0
FUIF01015502.1,WP_127207893,0.9386973180076629,0.5591836734693878,0.0
FUIF01015502.1,TIM87657,0.9386973180076629,0.5591836734693878,0.0
FUIF01015502.1,WP_012436117,0.9348659003831418,0.5614754098360656,0.0
FUIF01017777.1,RYG90124,0.9367588932806324,0.5274261603375527,6.54747e-169
FUIF01017777.1,EIG53143,0.9387351778656127,0.5263157894736842,2.53026e-168
FUIF01017777.1,WP_143145526,0.9624505928853755,0.5092402464065708,1.629e-164
FUIF01017777.1,WP_136673147,0.9268774703557312,0.5330490405117271,4.169e-162
FUIF01017777.1,WP_015852224,0.9347826086956522,0.5221987315010571,1.66745e-160
FUIF01023855.1,WP_115628191,0.974025974025974,0.7155555555555555,0.0
FUIF01023855.1,ASU03400,0.9891774891774892,0.6564551422319475,0.0
FUIF01023855.1,AQN32303,0.9891774891774892,0.6542669584245077,0.0
FUIF01023855.1,SPL81295,0.9783549783549783,0.6880530973451328,0.0
FUIF01023855.1,WP_086300403,0.9826839826839827,0.6343612334801763,0.0
FYBJ01001853.1,WP_004328708,0.9690721649484536,0.46808510638297873,1.13261e-140
FYBJ01001853.1,WP_124030237,0.9608247422680413,0.47639484978540775,1.03844e-139
FYBJ01001853.1,WP_118406134,0.9690721649484536,0.46808510638297873,1.27654e-139
FYBJ01001853.1,WP_147638149,0.9690721649484536,0.46808510638297873,1.80707e-139
FYBJ01001853.1,WP_130064500,0.9690721649484536,0.46382978723404256,1.12035e-138
LULF01000081.1,TVQ98106,0.8981670061099797,0.4988662131519274,5.64528e-149
LULF01000081.1,WP_119324830,1.0386965376782078,0.43333333333333335,1.03966e-145
LULF01000081.1,RYG34929,1.0020366598778003,0.44715447154471544,1.48957e-143
LULF01000081.1,GCE57562,0.9694501018329938,0.43907563025210083,4.35874e-138
LULF01000081.1,WP_005434648,0.9368635437881874,0.4652173913043478,3.11186e-137
LULH01000004.1,QDP50934,1.002008032128514,0.8096192384769539,0.0
LULH01000004.1,QDP45754,0.9959839357429718,0.7278225806451613,0.0
LULH01000004.1,QDP58130,0.9979919678714859,0.7323943661971831,0.0
LULH01000004.1,OUT92306,0.9979919678714859,0.6861167002012073,0.0
LULH01000004.1,BAR34984,0.9538152610441767,0.36210526315789476,6.95668e-100
LULJ01000025.1,OUT48646,0.9568788501026694,0.8776824034334764,0.0
LULJ01000025.1,OUU27119,0.997946611909651,0.8209876543209876,0.0
LULJ01000025.1,OUU13044,0.9774127310061602,0.7542016806722689,0.0
LULJ01000025.1,RPF78494,0.9753593429158111,0.6168421052631579,0.0
LULJ01000025.1,OUV44634,0.9917864476386037,0.598343685300207,0.0
LULJ01000055.1,QDP65016,0.9662698412698413,0.6160164271047228,0.0
LULJ01000055.1,ASF00491,0.998015873015873,0.614314115308151,0.0
LULJ01000055.1,OUW93184,0.9761904761904762,0.6036585365853658,0.0
LULJ01000055.1,RPF95801,0.9702380952380952,0.6073619631901841,0.0
LULJ01000055.1,OUW06526,0.9503968253968254,0.5949895615866388,0.0
LULN01000003.1,QDP50934,1.002008032128514,0.8076152304609219,0.0
LULN01000003.1,QDP45754,0.9959839357429718,0.7258064516129032,0.0
LULN01000003.1,QDP58130,0.9979919678714859,0.7303822937625755,0.0
LULN01000003.1,OUT92306,0.9979919678714859,0.6841046277665996,0.0
LULN01000003.1,BAR34984,0.9538152610441767,0.36,1.79031e-98
LULO01000019.1,OUT48646,0.9568788501026694,0.8776824034334764,0.0
LULO01000019.1,OUU27119,0.997946611909651,0.8209876543209876,0.0
LULO01000019.1,OUU13044,0.9774127310061602,0.7542016806722689,0.0
LULO01000019.1,RPF78494,0.9753593429158111,0.6168421052631579,0.0
LULO01000019.1,OUV44634,0.9917864476386037,0.598343685300207,0.0
LULO01000027.1,BAR34984,0.9538152610441767,0.6736842105263158,0.0
LULO01000027.1,QDP50934,0.929718875502008,0.36285097192224625,1.07713e-97
LULO01000027.1,QDP45754,0.9357429718875502,0.3605150214592275,4.62438e-97
LULO01000027.1,QDP58130,0.9859437751004017,0.35234215885947046,1.07252e-96
LULO01000027.1,OUT92306,0.9196787148594378,0.35807860262008734,4.20533e-91
LULO01000067.1,BAR25594,0.998015873015873,0.8011928429423459,0.0
LULO01000067.1,QBX32557,0.9861111111111112,0.7223340040241448,0.0
LULO01000067.1,RPI70250,0.9801587301587301,0.7004048582995951,0.0
LULO01000067.1,QDP61194,0.9642857142857143,0.7119341563786008,0.0
LULO01000067.1,ANS05129,0.9821428571428571,0.7151515151515152,0.0
