OJFQ01000049.1,Uncertain - viral or bacterial,5876,+,-1.98,rve
OJFQ01001431.1,Uncertain - viral or bacterial,1687,+,--
OJFQ01001746.1,Uncertain - viral or bacterial,1546,+,--
OJFQ01002590.1,Uncertain - viral or bacterial,1301,+,--
OJFQ01003247.1,Uncertain - viral or bacterial,1183,+,--
OJFQ01003744.1,Uncertain - viral or bacterial,1107,+,--
OJFQ01004180.1,Uncertain - viral or bacterial,1052,+,--
OJFQ01004278.1,Uncertain - viral or bacterial,1042,+,--
OJFQ01004358.1,Uncertain - viral or bacterial,1032,+,--
OJFQ01005199.1,Uncertain - viral or bacterial,952,+,--
OJFQ01005474.1,Uncertain - viral or bacterial,928,+,--
OJFQ01006228.1,Uncertain - viral or bacterial,874,+,--
OJFQ01007076.1,Uncertain - viral or bacterial,822,+,--
OJFQ01007102.1,Uncertain - viral or bacterial,821,+,--
OJFQ01007190.1,Uncertain - viral or bacterial,815,+,--
OJFQ01007492.1,Uncertain - viral or bacterial,798,+,--
OJFQ01007593.1,Uncertain - viral or bacterial,793,+,--
OJFQ01007646.1,Uncertain - plasmid or chromosomal,790,+,1.51,Transposase_mut
OJFQ01007911.1,Uncertain - viral or bacterial,776,+,--
OJFQ01009184.1,Uncertain - viral or bacterial,722,+,--
OJFQ01009677.1,Uncertain - viral or bacterial,703,+,--
OJFQ01010255.1,Uncertain - viral or bacterial,684,+,--
OJFQ01010470.1,Uncertain - viral or bacterial,677,+,--
OJFQ01010534.1,Uncertain - viral or bacterial,674,+,--
OJFQ01010658.1,Uncertain - viral or bacterial,671,+,--
OJFQ01011195.1,Uncertain - viral or bacterial,655,+,--
OJFQ01011199.1,Uncertain - viral or bacterial,655,+,--
OJFQ01011227.1,Uncertain - viral or bacterial,654,+,--
OJFQ01011300.1,Uncertain - viral or bacterial,652,+,--
OJFQ01011711.1,Uncertain - viral or bacterial,641,+,--
OJFQ01012010.1,Uncertain - viral or bacterial,633,+,--
OJFQ01012027.1,Uncertain - viral or bacterial,633,+,--
OJFQ01012448.1,Uncertain - viral or bacterial,622,+,--
OJFQ01012470.1,Uncertain - viral or bacterial,622,+,--
OJFQ01012836.1,Uncertain - viral or bacterial,613,+,--
OJFQ01012837.1,Uncertain - viral or bacterial,613,+,--
OJFQ01012861.1,Uncertain - viral or bacterial,613,+,--
OJFQ01013560.1,Uncertain - viral or bacterial,597,+,--
OJFQ01013615.1,Uncertain - viral or bacterial,596,+,--
OJFQ01014548.1,Uncertain - viral or bacterial,576,+,--
OJFQ01014676.1,Uncertain - viral or bacterial,574,+,--
OJFQ01014766.1,Uncertain - viral or bacterial,572,+,--
OJFQ01014821.1,Uncertain - viral or bacterial,571,+,--
OJFQ01014887.1,Uncertain - viral or bacterial,570,+,--
OJFQ01015202.1,Uncertain - viral or bacterial,564,+,--
OJFQ01015481.1,Uncertain - viral or bacterial,559,+,--
OJFQ01015541.1,Uncertain - viral or bacterial,558,+,--
OJFQ01015668.1,Uncertain - viral or bacterial,555,+,--
OJFQ01015877.1,Uncertain - viral or bacterial,550,+,--
OJFQ01016258.1,Uncertain - viral or bacterial,541,+,--
OJFQ01016656.1,Uncertain - viral or bacterial,533,+,--
OJFQ01016943.1,Uncertain - viral or bacterial,527,+,--
OJFQ01017219.1,Uncertain - viral or bacterial,522,+,--
OJFQ01017320.1,Uncertain - viral or bacterial,520,+,--
OJFQ01017499.1,Uncertain - viral or bacterial,517,+,--
OJFQ01017787.1,Uncertain - viral or bacterial,512,+,--
OJFQ01018002.1,Uncertain - viral or bacterial,508,+,--
