OJBG01000118.1,Uncertain - viral or bacterial,6185,+,--
OJBG01000169.1,Uncertain - viral or bacterial,5215,+,-1.98,rve
OJBG01001497.1,Uncertain - viral or bacterial,1808,+,--
OJBG01001682.1,Uncertain - viral or bacterial,1725,+,--
OJBG01001969.1,Uncertain - viral or bacterial,1628,+,-2.60,Peripla_BP_6
OJBG01002071.1,Uncertain - viral or bacterial,1593,+,--
OJBG01002427.1,Uncertain - viral or bacterial,1486,+,--
OJBG01006861.1,Uncertain - viral or bacterial,951,+,--
OJBG01006950.1,Uncertain - viral or bacterial,944,+,--
OJBG01007168.1,Uncertain - viral or bacterial,931,+,--
OJBG01007211.1,Uncertain - viral or bacterial,928,+,--
OJBG01007314.1,Uncertain - viral or bacterial,922,+,--
OJBG01007539.1,Uncertain - viral or bacterial,908,+,--
OJBG01007745.1,Uncertain - viral or bacterial,898,+,--
OJBG01008573.1,Uncertain - viral or bacterial,854,+,--
OJBG01008881.1,Uncertain - viral or bacterial,841,+,--
OJBG01009195.1,Uncertain - viral or bacterial,826,+,--
OJBG01009274.1,Uncertain - viral or bacterial,823,+,--
OJBG01009454.1,Uncertain - viral or bacterial,815,+,--
OJBG01009797.1,Uncertain - viral or bacterial,801,+,--
OJBG01010577.1,Uncertain - viral or bacterial,771,+,--
OJBG01012274.1,Uncertain - viral or bacterial,718,+,--
OJBG01012649.1,Uncertain - viral or bacterial,707,+,--
OJBG01012650.1,Uncertain - viral or bacterial,707,+,--
OJBG01012940.1,Uncertain - viral or bacterial,700,+,--
OJBG01014294.1,Uncertain - viral or bacterial,666,+,--
OJBG01014577.1,Uncertain - viral or bacterial,660,+,--
OJBG01014922.1,Uncertain - viral or bacterial,652,+,--
OJBG01015739.1,Uncertain - viral or bacterial,636,+,--
OJBG01015896.1,Uncertain - viral or bacterial,633,+,--
OJBG01016256.1,Uncertain - viral or bacterial,626,+,--
OJBG01016273.1,Uncertain - viral or bacterial,625,+,--
OJBG01016328.1,Uncertain - viral or bacterial,624,+,-2.88,Acetyltransf_4
OJBG01016413.1,Uncertain - viral or bacterial,622,+,--
OJBG01016618.1,Uncertain - viral or bacterial,618,+,--
OJBG01019107.1,Uncertain - viral or bacterial,575,+,--
OJBG01019366.1,Uncertain - viral or bacterial,571,+,--
OJBG01019711.1,Uncertain - viral or bacterial,566,+,--
OJBG01019792.1,Uncertain - viral or bacterial,565,+,--
OJBG01020673.1,Uncertain - viral or bacterial,550,+,-1.88,Pro_isomerase
OJBG01020706.1,Uncertain - viral or bacterial,549,+,--
OJBG01020843.1,Uncertain - viral or bacterial,546,+,--
OJBG01020938.1,Uncertain - viral or bacterial,544,+,--
OJBG01020939.1,Uncertain - viral or bacterial,544,+,--
OJBG01021382.1,Uncertain - viral or bacterial,535,+,--
OJBG01021920.1,Uncertain - viral or bacterial,525,+,--
OJBG01022015.1,Uncertain - viral or bacterial,523,+,--
OJBG01022339.1,Uncertain - viral or bacterial,517,+,--
OJBG01023072.1,Uncertain - viral or bacterial,505,+,--
OJBG01023306.1,Uncertain - viral or bacterial,501,+,--
