OJHA01000159.1,Uncertain - viral or bacterial,10274,+,-1.98,rve
OJHA01000214.1,Uncertain - viral or bacterial,8649,+,--
OJHA01000284.1,Uncertain - viral or bacterial,7218,+,-1.98,rve
OJHA01000288.1,Uncertain - viral or bacterial,7135,+,--
OJHA01000316.1,Uncertain - viral or bacterial,6747,+,-1.98,rve
OJHA01000413.1,Uncertain - viral or bacterial,5785,+,-1.98,rve
OJHA01001249.1,Plasmid,2898,+,7.69,MobC Relaxase
OJHA01001715.1,Uncertain - viral or bacterial,2303,+,--
OJHA01002106.1,Uncertain - viral or bacterial,1979,+,--
OJHA01002236.1,Uncertain - viral or bacterial,1891,+,--
OJHA01002237.1,Uncertain - viral or bacterial,1890,+,--
OJHA01002382.1,Uncertain - viral or bacterial,1794,+,--
OJHA01002572.1,Uncertain - viral or bacterial,1687,+,--
OJHA01002586.1,Uncertain - viral or bacterial,1680,+,--
OJHA01002816.1,Uncertain - viral or bacterial,1579,+,--
OJHA01002834.1,Uncertain - viral or bacterial,1573,+,--
OJHA01003024.1,Uncertain - viral or bacterial,1501,+,--
OJHA01003472.1,Uncertain - viral or bacterial,1360,+,--
OJHA01003518.1,Uncertain - viral or bacterial,1345,+,--
OJHA01003791.1,Uncertain - viral or bacterial,1268,+,--
OJHA01003908.1,Uncertain - viral or bacterial,1241,+,--
OJHA01004335.1,Uncertain - viral or bacterial,1155,+,--
OJHA01004584.1,Uncertain - viral or bacterial,1115,+,--
OJHA01004616.1,Uncertain - viral or bacterial,1111,+,--
OJHA01004771.1,Uncertain - viral or bacterial,1086,+,--
OJHA01004822.1,Uncertain - viral or bacterial,1078,+,--
OJHA01005221.1,Uncertain - viral or bacterial,1015,+,--
OJHA01005865.1,Uncertain - viral or bacterial,929,+,--
OJHA01005875.1,Uncertain - viral or bacterial,928,+,--
OJHA01005907.1,Uncertain - viral or bacterial,925,+,--
OJHA01005908.1,Uncertain - viral or bacterial,925,+,--
OJHA01005936.1,Uncertain - viral or bacterial,922,+,--
OJHA01005937.1,Uncertain - viral or bacterial,922,+,--
OJHA01005939.1,Uncertain - viral or bacterial,922,+,--
