OJEE01000022.1,Virus,47958,+,69.21,TMP_2 Phage-tail_3 Collagen Collagen Glyco_transf_25 DUF2479 Peptidase_S78_2 Phage_endo_I 5_3_exonuc_N DUF1127 MazG Phage_cap_E DUF4128 Glutaredoxin DUF3310 HNH_3 DNA_pol_A Toprim_2 DnaB_C Glyco_hydro_108 PG_binding_3 Terminase_6C Terminase_6
OJEE01000248.1,Uncertain - viral or bacterial,10277,+,-1.98,rve
OJEE01000306.1,Uncertain - viral or bacterial,9040,+,--
OJEE01000384.1,Uncertain - viral or bacterial,7843,+,-1.13,RVT_1 rve
OJEE01000459.1,Uncertain - viral or bacterial,6937,+,-1.98,rve
OJEE01000472.1,Uncertain - viral or bacterial,6793,+,-1.98,rve
OJEE01000491.1,Uncertain - viral or bacterial,6696,+,--
OJEE01000518.1,Uncertain - viral or bacterial,6432,+,-1.98,rve
OJEE01000546.1,Uncertain - viral or bacterial,6236,+,--
OJEE01000583.1,Uncertain - viral or bacterial,5785,+,-1.98,rve
OJEE01001812.1,Uncertain - viral or bacterial,2560,+,--
OJEE01002071.1,Uncertain - viral or bacterial,2302,+,--
OJEE01002684.1,Uncertain - viral or bacterial,1912,+,--
OJEE01002883.1,Uncertain - viral or bacterial,1818,+,--
OJEE01003058.1,Uncertain - viral or bacterial,1747,+,--
OJEE01003211.1,Uncertain - viral or bacterial,1687,+,--
OJEE01003217.1,Uncertain - viral or bacterial,1684,+,--
OJEE01003233.1,Uncertain - viral or bacterial,1680,+,--
OJEE01003477.1,Uncertain - viral or bacterial,1593,+,--
OJEE01003531.1,Uncertain - viral or bacterial,1579,+,--
OJEE01003561.1,Uncertain - viral or bacterial,1573,+,--
OJEE01003756.1,Uncertain - viral or bacterial,1518,+,--
OJEE01003998.1,Uncertain - viral or bacterial,1456,+,--
OJEE01004201.1,Uncertain - viral or bacterial,1405,+,--
OJEE01004242.1,Uncertain - viral or bacterial,1398,+,--
OJEE01004480.1,Uncertain - viral or bacterial,1345,+,--
OJEE01004515.1,Uncertain - viral or bacterial,1340,+,--
OJEE01004898.1,Uncertain - viral or bacterial,1268,+,--
OJEE01005076.1,Uncertain - viral or bacterial,1241,+,--
OJEE01005109.1,Uncertain - viral or bacterial,1235,+,--
OJEE01005413.1,Uncertain - viral or bacterial,1191,+,--
OJEE01005630.1,Uncertain - plasmid or chromosomal,1160,+,0.07,SBP_bac_6
OJEE01005936.1,Uncertain - viral or bacterial,1117,+,--
OJEE01005985.1,Uncertain - viral or bacterial,1111,+,--
OJEE01006076.1,Uncertain - viral or bacterial,1101,+,--
OJEE01006214.1,Uncertain - viral or bacterial,1087,+,--
OJEE01006383.1,Uncertain - viral or bacterial,1069,+,--
OJEE01007373.1,Uncertain - viral or bacterial,972,+,--
OJEE01007534.1,Uncertain - viral or bacterial,958,+,--
OJEE01007730.1,Uncertain - viral or bacterial,944,+,--
OJEE01007772.1,Uncertain - viral or bacterial,941,+,--
OJEE01007843.1,Uncertain - viral or bacterial,934,+,--
OJEE01007913.1,Uncertain - viral or bacterial,928,+,--
OJEE01007956.1,Uncertain - viral or bacterial,925,+,--
OJEE01007957.1,Uncertain - viral or bacterial,925,+,--
OJEE01007991.1,Uncertain - viral or bacterial,922,+,--
OJEE01008000.1,Uncertain - viral or bacterial,921,+,--
OJEE01008019.1,Uncertain - viral or bacterial,919,+,--
OJEE01008059.1,Uncertain - viral or bacterial,916,+,--
OJEE01008109.1,Uncertain - viral or bacterial,913,+,--
OJEE01008322.1,Uncertain - viral or bacterial,898,+,--
OJEE01008323.1,Uncertain - viral or bacterial,898,+,--
OJEE01008982.1,Uncertain - viral or bacterial,858,+,--
OJEE01008999.1,Uncertain - viral or bacterial,857,+,--
OJEE01009061.1,Uncertain - viral or bacterial,853,+,--
OJEE01009149.1,Uncertain - viral or bacterial,847,+,--
OJEE01009325.1,Uncertain - viral or bacterial,837,+,--
OJEE01009546.1,Uncertain - viral or bacterial,826,+,--
OJEE01009612.1,Uncertain - viral or bacterial,823,+,--
OJEE01010444.1,Uncertain - viral or bacterial,784,+,--
OJEE01011268.1,Uncertain - viral or bacterial,752,+,--
OJEE01011437.1,Uncertain - viral or bacterial,745,+,--
OJEE01011713.1,Uncertain - viral or bacterial,735,+,--
OJEE01012315.1,Uncertain - viral or bacterial,715,+,--
OJEE01012397.1,Uncertain - viral or bacterial,712,+,--
OJEE01012414.1,Uncertain - viral or bacterial,712,+,--
OJEE01012499.1,Uncertain - viral or bacterial,709,+,--
OJEE01012589.1,Uncertain - viral or bacterial,706,+,--
OJEE01012840.1,Uncertain - viral or bacterial,697,+,--
OJEE01013787.1,Uncertain - viral or bacterial,670,+,--
OJEE01013791.1,Uncertain - viral or bacterial,670,+,--
OJEE01013918.1,Uncertain - viral or bacterial,667,+,--
OJEE01014341.1,Uncertain - viral or bacterial,655,+,--
OJEE01015251.1,Uncertain - viral or bacterial,632,+,--
OJEE01015258.1,Uncertain - viral or bacterial,632,+,--
OJEE01015294.1,Uncertain - viral or bacterial,631,+,--
OJEE01015667.1,Uncertain - viral or bacterial,623,+,--
OJEE01015680.1,Uncertain - viral or bacterial,622,+,--
OJEE01016036.1,Uncertain - viral or bacterial,614,+,--
OJEE01016089.1,Uncertain - viral or bacterial,613,+,--
OJEE01016262.1,Uncertain - viral or bacterial,610,+,--
OJEE01016384.1,Uncertain - viral or bacterial,608,+,--
OJEE01016544.1,Uncertain - viral or bacterial,604,+,--
OJEE01016736.1,Uncertain - viral or bacterial,601,+,--
OJEE01016767.1,Uncertain - viral or bacterial,601,+,--
OJEE01016869.1,Uncertain - viral or bacterial,598,+,--
OJEE01017155.1,Uncertain - viral or bacterial,592,+,--
OJEE01017375.1,Uncertain - viral or bacterial,588,+,--
OJEE01017587.1,Uncertain - viral or bacterial,584,+,--
OJEE01017617.1,Uncertain - viral or bacterial,583,+,--
OJEE01018022.1,Uncertain - viral or bacterial,576,+,--
OJEE01018089.1,Uncertain - viral or bacterial,575,+,--
OJEE01018260.1,Uncertain - viral or bacterial,572,+,--
OJEE01018611.1,Uncertain - viral or bacterial,566,+,--
OJEE01018890.1,Uncertain - viral or bacterial,562,+,--
OJEE01019218.1,Uncertain - viral or bacterial,555,+,--
OJEE01019257.1,Uncertain - viral or bacterial,554,+,--
OJEE01019264.1,Uncertain - viral or bacterial,554,+,--
OJEE01019602.1,Uncertain - viral or bacterial,545,+,--
OJEE01019615.1,Uncertain - viral or bacterial,545,+,--
OJEE01019648.1,Uncertain - viral or bacterial,544,+,--
OJEE01019689.1,Uncertain - viral or bacterial,543,+,--
OJEE01019757.1,Uncertain - viral or bacterial,542,+,--
OJEE01020474.1,Uncertain - viral or bacterial,525,+,--
OJEE01020860.1,Uncertain - viral or bacterial,517,+,--
OJEE01021006.1,Uncertain - viral or bacterial,514,+,--
OJEE01021179.1,Uncertain - viral or bacterial,511,+,--
OJEE01021194.1,Uncertain - viral or bacterial,510,+,--
OJEE01021347.1,Uncertain - viral or bacterial,507,+,--
OJEE01021634.1,Uncertain - viral or bacterial,502,+,--
OJEE01021747.1,Uncertain - viral or bacterial,500,+,--
