OJAH01000046.1,Uncertain - viral or bacterial,6891,+,-1.98,rve
OJAH01000054.1,Uncertain - viral or bacterial,6696,+,--
OJAH01000078.1,Uncertain - viral or bacterial,5785,+,-1.98,rve
OJAH01000106.1,Uncertain - viral or bacterial,5215,+,-1.98,rve
OJAH01000631.1,Uncertain - viral or bacterial,2246,+,--
OJAH01001391.1,Uncertain - viral or bacterial,1393,+,--
OJAH01003297.1,Uncertain - viral or bacterial,847,+,--
OJAH01003323.1,Uncertain - viral or bacterial,844,+,--
OJAH01003386.1,Uncertain - viral or bacterial,837,+,--
OJAH01003926.1,Uncertain - viral or bacterial,771,+,--
OJAH01004921.1,Uncertain - viral or bacterial,685,+,--
OJAH01005188.1,Uncertain - viral or bacterial,666,+,--
OJAH01005189.1,Uncertain - viral or bacterial,666,+,--
OJAH01005283.1,Uncertain - viral or bacterial,659,+,--
OJAH01005514.1,Uncertain - viral or bacterial,643,+,--
OJAH01005752.1,Uncertain - viral or bacterial,630,+,--
OJAH01005871.1,Uncertain - viral or bacterial,623,+,--
OJAH01006312.1,Uncertain - viral or bacterial,600,+,--
OJAH01006439.1,Uncertain - viral or bacterial,594,+,--
OJAH01006513.1,Uncertain - viral or bacterial,590,+,--
OJAH01006583.1,Uncertain - viral or bacterial,587,+,--
OJAH01006692.1,Uncertain - viral or bacterial,581,+,--
OJAH01006869.1,Uncertain - viral or bacterial,572,+,--
OJAH01007001.1,Uncertain - viral or bacterial,566,+,--
OJAH01007026.1,Uncertain - viral or bacterial,565,+,--
OJAH01007247.1,Uncertain - viral or bacterial,556,+,--
OJAH01007475.1,Uncertain - viral or bacterial,544,+,--
OJAH01007799.1,Uncertain - viral or bacterial,529,+,--
OJAH01007938.1,Uncertain - viral or bacterial,524,+,--
OJAH01008094.1,Uncertain - viral or bacterial,517,+,--
OJAH01008207.1,Uncertain - viral or bacterial,512,+,--
OJAH01008277.1,Uncertain - viral or bacterial,509,+,--
OJAH01008410.1,Uncertain - viral or bacterial,504,+,--
OJAH01008477.1,Uncertain - viral or bacterial,501,+,--
