OJEC01003804.1,Uncertain - viral or bacterial,1933,+,--
OJEC01003904.1,Uncertain - viral or bacterial,1900,+,--
OJEC01003990.1,Uncertain - plasmid or chromosomal,1874,+,-0.24,Esterase Peptidase_S9
OJEC01004299.1,Uncertain - viral or bacterial,1792,+,--
OJEC01004313.1,Uncertain - viral or bacterial,1789,+,--
OJEC01004324.1,Uncertain - viral or bacterial,1786,+,--
OJEC01004414.1,Uncertain - viral or bacterial,1766,+,--
OJEC01005392.1,Uncertain - viral or bacterial,1567,+,--
OJEC01005739.1,Uncertain - viral or bacterial,1510,+,--
OJEC01006469.1,Uncertain - viral or bacterial,1410,+,--
OJEC01007037.1,Uncertain - viral or bacterial,1334,+,--
OJEC01008508.1,Uncertain - viral or bacterial,1195,+,--
OJEC01009612.1,Uncertain - viral or bacterial,1111,+,--
OJEC01009800.1,Uncertain - viral or bacterial,1099,+,--
OJEC01010098.1,Uncertain - viral or bacterial,1081,+,--
OJEC01010777.1,Uncertain - viral or bacterial,1041,+,--
OJEC01011147.1,Uncertain - viral or bacterial,1022,+,--
OJEC01011951.1,Uncertain - viral or bacterial,982,+,--
OJEC01012338.1,Uncertain - viral or bacterial,965,+,--
OJEC01012362.1,Uncertain - viral or bacterial,964,+,--
OJEC01012558.1,Uncertain - viral or bacterial,955,+,--
OJEC01012809.1,Uncertain - viral or bacterial,944,+,--
OJEC01012975.1,Uncertain - viral or bacterial,937,+,--
OJEC01013263.1,Uncertain - viral or bacterial,925,+,--
OJEC01013279.1,Uncertain - viral or bacterial,925,+,--
OJEC01013542.1,Uncertain - viral or bacterial,913,+,--
OJEC01014351.1,Uncertain - viral or bacterial,883,+,--
OJEC01014866.1,Uncertain - viral or bacterial,865,+,--
OJEC01015672.1,Uncertain - viral or bacterial,838,+,--
OJEC01015876.1,Uncertain - viral or bacterial,832,+,--
OJEC01016601.1,Uncertain - viral or bacterial,811,+,--
OJEC01016834.1,Uncertain - viral or bacterial,805,+,--
OJEC01018000.1,Uncertain - viral or bacterial,772,+,--
OJEC01018322.1,Uncertain - plasmid or chromosomal,764,+,-2.67,Lipoprotein_18
OJEC01018373.1,Uncertain - viral or bacterial,763,+,--
OJEC01019200.1,Uncertain - viral or bacterial,742,+,--
OJEC01020111.1,Uncertain - plasmid or chromosomal,722,+,0.55,DUF4440
OJEC01020317.1,Uncertain - viral or bacterial,718,+,--
OJEC01020687.1,Uncertain - viral or bacterial,709,+,--
OJEC01020996.1,Uncertain - viral or bacterial,703,+,--
OJEC01021230.1,Uncertain - viral or bacterial,698,+,--
OJEC01021902.1,Uncertain - viral or bacterial,685,+,--
OJEC01022137.1,Uncertain - viral or bacterial,680,+,--
OJEC01022945.1,Uncertain - viral or bacterial,665,+,--
OJEC01023884.1,Uncertain - viral or bacterial,649,+,--
OJEC01024578.1,Uncertain - viral or bacterial,637,+,--
OJEC01025543.1,Uncertain - viral or bacterial,622,+,--
OJEC01026530.1,Uncertain - viral or bacterial,608,+,--
OJEC01026554.1,Uncertain - viral or bacterial,607,+,--
OJEC01027455.1,Uncertain - viral or bacterial,596,+,--
OJEC01028565.1,Uncertain - viral or bacterial,582,+,--
OJEC01029224.1,Uncertain - viral or bacterial,574,+,--
OJEC01029504.1,Uncertain - viral or bacterial,571,+,--
OJEC01030294.1,Uncertain - viral or bacterial,562,+,--
OJEC01030776.1,Uncertain - viral or bacterial,557,+,--
OJEC01030940.1,Uncertain - viral or bacterial,555,+,--
OJEC01031076.1,Uncertain - viral or bacterial,553,+,--
OJEC01031239.1,Uncertain - viral or bacterial,551,+,--
OJEC01031304.1,Uncertain - viral or bacterial,550,+,-1.88,Pro_isomerase
OJEC01031365.1,Uncertain - viral or bacterial,549,+,--
OJEC01031675.1,Uncertain - viral or bacterial,545,+,--
OJEC01031768.1,Uncertain - viral or bacterial,544,+,--
OJEC01031990.1,Uncertain - viral or bacterial,541,+,--
OJEC01032319.1,Uncertain - viral or bacterial,538,+,--
OJEC01032660.1,Uncertain - viral or bacterial,533,+,--
OJEC01032743.1,Uncertain - viral or bacterial,532,+,--
OJEC01034222.1,Uncertain - viral or bacterial,514,+,--
OJEC01034755.1,Uncertain - viral or bacterial,508,+,--
OJEC01035313.1,Uncertain - viral or bacterial,502,+,--
