OLGP01000116.1,Uncertain - viral or bacterial,3097,+,--
OLGP01001406.1,Uncertain - viral or bacterial,1003,+,--
OLGP01001491.1,Uncertain - viral or bacterial,975,+,--
OLGP01002200.1,Uncertain - viral or bacterial,807,+,--
OLGP01002400.1,Uncertain - viral or bacterial,771,+,--
OLGP01002568.1,Uncertain - viral or bacterial,745,+,--
OLGP01003355.1,Uncertain - viral or bacterial,652,+,--
OLGP01003356.1,Uncertain - viral or bacterial,652,+,--
OLGP01003644.1,Uncertain - viral or bacterial,625,+,--
OLGP01003674.1,Uncertain - viral or bacterial,622,+,--
OLGP01003687.1,Uncertain - viral or bacterial,621,+,--
OLGP01003976.1,Uncertain - viral or bacterial,600,+,--
OLGP01004895.1,Uncertain - viral or bacterial,534,+,--
OLGP01004921.1,Uncertain - viral or bacterial,532,+,--
OLGP01005152.1,Uncertain - viral or bacterial,517,+,--
