OLGX01000385.1,Plasmid,16121,+,3.08,Phage_integrase CbiA Response_reg
OLGX01001060.1,Plasmid,6255,+,23.51,Mob_Pre RepL RepL
OLGX01001124.1,Uncertain - viral or bacterial,5964,+,1.34,HTH_17
OLGX01002208.1,Plasmid,3044,+,3.14,NTase_sub_bind NTP_transf_2
OLGX01002318.1,Uncertain - plasmid or chromosomal,2897,+,-0.99,Inovirus_Gp2
OLGX01003147.1,Uncertain - plasmid or chromosomal,2041,+,-0.74,WYL HTH_11 Plug
OLGX01003783.1,Chromosome,1642,+,-5.01,Phe_tRNA-synt_N
OLGX01004123.1,Uncertain - viral or bacterial,1503,+,--
OLGX01006283.1,Uncertain - viral or bacterial,994,+,--
OLGX01006317.1,Uncertain - viral or bacterial,988,+,--
OLGX01006900.1,Uncertain - viral or bacterial,916,+,--
OLGX01008858.1,Uncertain - viral or bacterial,739,+,--
OLGX01010854.1,Uncertain - viral or bacterial,625,+,--
OLGX01012488.1,Uncertain - viral or bacterial,559,+,--
OLGX01012936.1,Uncertain - viral or bacterial,533,+,--
OLGX01013020.1,Uncertain - viral or bacterial,529,+,--
OLGX01013126.1,Uncertain - viral or bacterial,523,+,--
