OJIV01006156.1,Uncertain - viral or bacterial,2251,+,0.61,RepL
OJIV01009213.1,Uncertain - viral or bacterial,1624,+,1.96,Rep_trans Rep_trans
OJIV01009546.1,Uncertain - viral or bacterial,1579,+,--
OJIV01010094.1,Uncertain - plasmid or chromosomal,1506,+,-0.76,Porin_4 Porin_4
OJIV01010523.1,Uncertain - viral or bacterial,1456,+,--
OJIV01013433.1,Uncertain - viral or bacterial,1204,+,--
OJIV01017268.1,Plasmid,996,+,5.19,DUF4096 DDE_Tnp_1 DDE_Tnp_1_2
OJIV01018781.1,Uncertain - viral or bacterial,934,+,--
OJIV01019009.1,Uncertain - viral or bacterial,925,+,--
OJIV01020047.1,Uncertain - viral or bacterial,889,+,--
OJIV01021113.1,Uncertain - viral or bacterial,853,+,--
OJIV01024124.1,Uncertain - viral or bacterial,769,+,--
OJIV01024982.1,Uncertain - viral or bacterial,748,+,--
OJIV01025926.1,Uncertain - viral or bacterial,727,+,--
OJIV01026664.1,Uncertain - viral or bacterial,712,+,--
OJIV01026670.1,Uncertain - plasmid or chromosomal,712,+,1.74,HTH_Tnp_1
OJIV01026898.1,Uncertain - viral or bacterial,706,+,-1.72,Y1_Tnp
OJIV01028875.1,Uncertain - viral or bacterial,670,+,--
OJIV01029359.1,Uncertain - viral or bacterial,661,+,--
OJIV01030712.1,Uncertain - viral or bacterial,640,+,--
OJIV01032053.1,Uncertain - viral or bacterial,619,+,--
OJIV01032256.1,Uncertain - viral or bacterial,616,+,--
OJIV01032258.1,Uncertain - viral or bacterial,616,+,--
OJIV01032675.1,Uncertain - viral or bacterial,610,+,--
OJIV01032877.1,Uncertain - plasmid or chromosomal,608,+,0.81,MerR_1 MerR_1
OJIV01033151.1,Uncertain - viral or bacterial,604,+,--
OJIV01033764.1,Uncertain - viral or bacterial,595,+,--
OJIV01035395.1,Uncertain - viral or bacterial,574,+,--
OJIV01036105.1,Uncertain - viral or bacterial,565,+,--
OJIV01036343.1,Uncertain - viral or bacterial,562,+,--
OJIV01036560.1,Uncertain - viral or bacterial,559,+,--
OJIV01037211.1,Uncertain - viral or bacterial,547,+,--
OJIV01037212.1,Uncertain - viral or bacterial,547,+,--
OJIV01037216.1,Uncertain - viral or bacterial,547,+,--
OJIV01037219.1,Uncertain - viral or bacterial,547,+,--
OJIV01037484.1,Uncertain - viral or bacterial,541,+,--
OJIV01037487.1,Uncertain - viral or bacterial,541,+,--
OJIV01037500.1,Uncertain - viral or bacterial,541,+,--
OJIV01037883.1,Uncertain - viral or bacterial,532,+,--
OJIV01038446.1,Uncertain - viral or bacterial,520,+,--
OJIV01038788.1,Uncertain - viral or bacterial,514,+,--
OJIV01038790.1,Uncertain - viral or bacterial,514,+,--
OJIV01038989.1,Uncertain - viral or bacterial,511,+,--
OJIV01039480.1,Uncertain - viral or bacterial,503,+,--
OJIV01039488.1,Uncertain - viral or bacterial,502,+,--
OJIV01039491.1,Uncertain - viral or bacterial,502,+,--
