OJIO01000432.1,Virus,27685,+,40.34,Peptidase_S78_2 GTA_holin_3TM NinG 5_3_exonuc_N NUMOD4 AP2 HNH_3 DUF3310 Peptidase_M15_3 Bac_DnaA_C Terminase_3 Terminase_3C AAA_25
OJIO01001460.1,Plasmid,10320,+,22.91,RepA_C Resolvase PhdYeFM_antitox ParE_toxin VirC1 Replic_Relax Multi_Drug_Res Phage_int_SAM_2 Integrase_1 T4SS-DNA_transf
OJIO01003051.1,Plasmid,5417,-,3.13,DUF2442 DUF4160 HTH_36
OJIO01003728.1,Uncertain - plasmid or chromosomal,4484,+,-1.96,DUF3360 LysR_substrate HTH_1 DoxX LigB
OJIO01005091.1,Chromosome,3359,+,-5.94,Metallophos_2 Tautomerase_3 Methyltransf_10 Metallophos_2 LysR_substrate HTH_1
OJIO01005528.1,Plasmid,3123,+,4.78,HTH_36 Mob_Pre
OJIO01007055.1,Uncertain - viral or bacterial,2507,+,--
OJIO01007611.1,Uncertain - viral or bacterial,2339,+,--
OJIO01008202.1,Uncertain - viral or bacterial,2182,+,--
OJIO01009391.1,Uncertain - plasmid or chromosomal,1939,+,1.62,HlyC
OJIO01009910.1,Virus,1854,+,8.35,DUF285 DUF285 DUF285
OJIO01010637.1,Plasmid,1743,+,5.73,Rep_1
OJIO01012906.1,Uncertain - plasmid or chromosomal,1473,+,-0.84,MFS_2
OJIO01013578.1,Uncertain - viral or bacterial,1408,+,--
OJIO01014953.1,Uncertain - viral or bacterial,1294,+,--
OJIO01016237.1,Uncertain - viral or bacterial,1212,+,--
OJIO01018854.1,Uncertain - viral or bacterial,1072,+,--
OJIO01020043.1,Uncertain - viral or bacterial,1020,+,--
OJIO01020988.1,Uncertain - viral or bacterial,982,+,--
OJIO01021811.1,Uncertain - viral or bacterial,952,+,--
OJIO01023373.1,Uncertain - viral or bacterial,901,+,--
OJIO01024138.1,Uncertain - plasmid or chromosomal,877,+,-0.78,DUF559
OJIO01024165.1,Uncertain - viral or bacterial,877,+,--
OJIO01025227.1,Uncertain - viral or bacterial,847,+,--
OJIO01027049.1,Uncertain - viral or bacterial,802,+,--
OJIO01027598.1,Uncertain - viral or bacterial,790,+,--
OJIO01028155.1,Uncertain - viral or bacterial,778,+,--
OJIO01029486.1,Uncertain - viral or bacterial,751,+,--
OJIO01030107.1,Uncertain - viral or bacterial,739,+,--
OJIO01030752.1,Uncertain - viral or bacterial,727,+,--
OJIO01031373.1,Uncertain - viral or bacterial,715,+,--
OJIO01031733.1,Uncertain - viral or bacterial,709,+,--
OJIO01033756.1,Uncertain - viral or bacterial,676,+,--
OJIO01033978.1,Uncertain - viral or bacterial,673,+,--
OJIO01037347.1,Uncertain - viral or bacterial,628,+,--
OJIO01037604.1,Uncertain - viral or bacterial,625,+,--
OJIO01038323.1,Uncertain - viral or bacterial,616,+,--
OJIO01038868.1,Uncertain - viral or bacterial,610,+,--
OJIO01040039.1,Uncertain - viral or bacterial,595,+,--
OJIO01041956.1,Uncertain - viral or bacterial,574,+,--
OJIO01042510.1,Uncertain - viral or bacterial,568,+,--
OJIO01042847.1,Uncertain - plasmid or chromosomal,565,+,1.10,DUF4440 DUF4440
OJIO01043358.1,Uncertain - viral or bacterial,559,+,--
OJIO01044184.1,Uncertain - viral or bacterial,547,+,--
OJIO01046872.1,Uncertain - viral or bacterial,508,+,--
OJIO01046922.1,Uncertain - viral or bacterial,507,+,--
