OJII01000003.1,Uncertain - viral or bacterial,10094,+,--
OJII01000026.1,Uncertain - viral or bacterial,6580,+,--
OJII01000032.1,Uncertain - viral or bacterial,6251,+,--
OJII01000835.1,Uncertain - viral or bacterial,1812,+,--
OJII01001413.1,Uncertain - viral or bacterial,1470,+,--
OJII01002434.1,Uncertain - viral or bacterial,1183,+,--
OJII01002921.1,Uncertain - viral or bacterial,1087,+,--
OJII01003725.1,Uncertain - viral or bacterial,979,+,--
OJII01003914.1,Uncertain - viral or bacterial,958,+,--
OJII01004216.1,Uncertain - viral or bacterial,928,+,--
OJII01004438.1,Uncertain - viral or bacterial,909,+,--
OJII01005004.1,Uncertain - viral or bacterial,865,+,--
OJII01005365.1,Uncertain - viral or bacterial,841,+,--
OJII01005615.1,Uncertain - viral or bacterial,823,+,--
OJII01006774.1,Uncertain - viral or bacterial,760,+,--
OJII01006839.1,Uncertain - viral or bacterial,757,+,--
OJII01007780.1,Uncertain - viral or bacterial,718,+,--
OJII01008457.1,Uncertain - viral or bacterial,693,+,--
OJII01009673.1,Uncertain - viral or bacterial,655,+,--
OJII01009674.1,Uncertain - viral or bacterial,655,+,--
OJII01010311.1,Uncertain - viral or bacterial,637,+,--
OJII01010893.1,Uncertain - viral or bacterial,622,+,--
OJII01011290.1,Uncertain - viral or bacterial,612,+,--
OJII01011784.1,Uncertain - viral or bacterial,600,+,--
OJII01012013.1,Uncertain - viral or bacterial,595,+,--
OJII01012566.1,Uncertain - viral or bacterial,584,+,--
OJII01012673.1,Uncertain - viral or bacterial,582,+,--
OJII01013114.1,Uncertain - viral or bacterial,574,+,--
OJII01014104.1,Uncertain - viral or bacterial,555,+,--
OJII01014356.1,Uncertain - viral or bacterial,548,+,--
OJII01014580.1,Uncertain - viral or bacterial,542,+,--
OJII01015041.1,Uncertain - viral or bacterial,530,+,--
OJII01015181.1,Uncertain - viral or bacterial,526,+,--
OJII01015417.1,Uncertain - viral or bacterial,520,+,--
OJII01015552.1,Uncertain - viral or bacterial,517,+,--
OJII01015791.1,Uncertain - viral or bacterial,512,+,--
OJII01015981.1,Uncertain - viral or bacterial,508,+,--
