OJGU01000307.1,Plasmid,31570,+,11.16,HTH_17 SNF2_N Helicase_C RadC HHH_2 AAA_23 AAA_31 AAA_31 ResIII TraG-D_C PhdYeFM_antitox Phage_integrase Phage_int_SAM_1 N6_N4_Mtase
OJGU01000401.1,Plasmid,26480,+,14.15,HTH_17 N6_Mtase HsdM_N N6_Mtase HsdM_N Methylase_S Methylase_S ArdA HSDR_N ResIII DEAD Helicase_C DUF1837 Methyltransf_31 Ank_4 T4SS-DNA_transf Resolvase Zn_ribbon_recom Methyltransf_11
OJGU01000731.1,Chromosome,16241,+,-32.18,23S_rRNA_IVP ZipA_C DNA_ligase_aden DNA_ligase_OB HHH_2 BRCT HHH_5 DNA_ligase_ZBD SLT UvrB Helicase_C ResIII UVR EI24 SMC_N GDP_Man_Dehyd Aminotran_1_2 APS_kinase
OJGU01002487.1,Uncertain - plasmid or chromosomal,4124,+,-2.87,LytTR Response_reg His_kinase LytTR Beta-lactamase Acetyltransf_3
OJGU01003014.1,Uncertain - plasmid or chromosomal,3400,+,2.58,Acetyltransf_10 Transposase_20 DEDD_Tnp_IS110
OJGU01003364.1,Uncertain - viral or bacterial,3073,+,--
OJGU01003520.1,Uncertain - viral or bacterial,2954,+,-1.86,RCC1_2 RCC1_2 RCC1_2
OJGU01003613.1,Uncertain - viral or bacterial,2875,+,--
OJGU01004816.1,Chromosome,2255,+,-4.12,CHU_C CHU_C
OJGU01007559.1,Uncertain - viral or bacterial,1625,+,--
OJGU01008356.1,Uncertain - viral or bacterial,1513,+,--
OJGU01008400.1,Uncertain - viral or bacterial,1507,+,--
OJGU01008803.1,Uncertain - viral or bacterial,1459,+,--
OJGU01009471.1,Uncertain - plasmid or chromosomal,1393,+,-1.48,PD40
OJGU01010090.1,Uncertain - plasmid or chromosomal,1334,+,1.08,Transposase_31
OJGU01010742.1,Uncertain - plasmid or chromosomal,1280,+,0.17,cNMP_binding
OJGU01010753.1,Uncertain - viral or bacterial,1279,+,--
OJGU01014406.1,Uncertain - viral or bacterial,1051,+,--
OJGU01014737.1,Uncertain - viral or bacterial,1036,+,--
OJGU01016509.1,Uncertain - viral or bacterial,961,+,--
OJGU01017600.1,Uncertain - plasmid or chromosomal,920,+,0.84,PrpF HTH_3
OJGU01018388.1,Uncertain - viral or bacterial,892,+,--
OJGU01020943.1,Uncertain - viral or bacterial,815,+,--
OJGU01022026.1,Uncertain - viral or bacterial,787,+,--
OJGU01022133.1,Uncertain - viral or bacterial,784,+,--
OJGU01022150.1,Uncertain - viral or bacterial,784,+,--
OJGU01022264.1,Uncertain - viral or bacterial,781,+,--
OJGU01022640.1,Uncertain - viral or bacterial,772,+,--
OJGU01022778.1,Uncertain - viral or bacterial,769,+,--
OJGU01023050.1,Uncertain - viral or bacterial,763,+,--
OJGU01023142.1,Uncertain - viral or bacterial,761,+,--
OJGU01023317.1,Uncertain - viral or bacterial,758,+,--
OJGU01023716.1,Uncertain - viral or bacterial,748,+,--
OJGU01024528.1,Uncertain - viral or bacterial,730,+,--
OJGU01024943.1,Uncertain - viral or bacterial,721,+,--
OJGU01024944.1,Uncertain - viral or bacterial,721,+,--
OJGU01026415.1,Uncertain - viral or bacterial,691,+,--
OJGU01029485.1,Uncertain - viral or bacterial,637,+,--
OJGU01030031.1,Uncertain - viral or bacterial,628,+,1.55,GIY-YIG
OJGU01030637.1,Uncertain - viral or bacterial,619,+,--
OJGU01031013.1,Uncertain - viral or bacterial,613,+,--
OJGU01035401.1,Uncertain - viral or bacterial,553,+,--
OJGU01035565.1,Uncertain - viral or bacterial,550,+,-1.88,Pro_isomerase
OJGU01036142.1,Uncertain - viral or bacterial,539,+,--
OJGU01036205.1,Uncertain - viral or bacterial,538,+,--
OJGU01036870.1,Uncertain - viral or bacterial,526,+,--
OJGU01037049.1,Uncertain - viral or bacterial,523,+,--
OJGU01037050.1,Uncertain - viral or bacterial,523,+,--
OJGU01037054.1,Uncertain - viral or bacterial,523,+,--
OJGU01037841.1,Uncertain - viral or bacterial,511,+,--
OJGU01037910.1,Uncertain - viral or bacterial,510,+,--
OJGU01038061.1,Uncertain - viral or bacterial,508,+,--
OJGU01038474.1,Uncertain - viral or bacterial,502,+,--
