OJDR01000325.1,Plasmid,4824,+,8.89,Replicase PriCT_1 MCPsignal
OJDR01000563.1,Uncertain - viral or bacterial,1636,+,--
OJDR01001198.1,Uncertain - viral or bacterial,1033,+,--
OJDR01001229.1,Uncertain - viral or bacterial,1025,+,--
OJDR01002116.1,Uncertain - viral or bacterial,814,+,--
OJDR01002117.1,Uncertain - viral or bacterial,814,+,--
OJDR01002654.1,Uncertain - viral or bacterial,739,+,--
OJDR01003271.1,Uncertain - viral or bacterial,674,+,--
OJDR01003273.1,Uncertain - viral or bacterial,674,+,--
OJDR01003456.1,Uncertain - viral or bacterial,661,+,--
OJDR01003995.1,Uncertain - viral or bacterial,622,+,--
OJDR01004228.1,Uncertain - viral or bacterial,607,+,--
OJDR01004423.1,Uncertain - viral or bacterial,596,+,--
OJDR01004445.1,Uncertain - viral or bacterial,595,+,--
OJDR01004892.1,Uncertain - viral or bacterial,570,+,--
OJDR01005630.1,Uncertain - viral or bacterial,530,+,--
OJDR01006201.1,Uncertain - viral or bacterial,502,+,--
